prompt,completion
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'HyperX Fury DDR3 1600MHz 8GB'. Entity 2: 'Corsair Vengeance DDR3 1600MHz 8GB (2x4GB)'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Kingston HyperX Fury Blue 8GB (2x4GB) DDR3 1600MHz CL10 1.5V'. Entity 2: 'HyperX Fury DDR3 1600MHz 8GB (2x4GB) CL10 1.5V'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'HyperX Fury DDR3 1600MHz 8GB (2x4GB) CL10 1.5V'. Entity 2: 'Kingston HyperX Fury Refresh 16GB DDR4 3200MHz CL16'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Kingston HyperX Fury DDR3 1600MHz 8GB (2x4GB) CL10'. Entity 2: 'HyperX Predator DDR3 1866MHz 8GB (2x4GB) CL9'.,No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Brother TN200 toner laser x HL720-730-760'. Entity 2: 'Brother TN200 Toner Cartridge for HL-720, HL-730, HL-760'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Brother TN200 toner laser x HL720-730-760'. Entity 2: 'Brother TN200 Toner Cartridge for HL-720, HL-730, HL-760'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Brother TN200 toner laser x HL720-730-760'. Entity 2: 'Brother TN200 Toner Cartridge for HL-720, HL-730, HL-760'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Brother TN200 toner laser x HL720-730-760'. Entity 2: 'Brother TN200 Toner Cartridge for HL-720, HL-730, HL-760'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Brother TN200 toner laser x HL720-730-760'. Entity 2: 'Brother TN200 Toner Cartridge for HL-720, HL-730, HL-760'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Brother TN200 toner laser x HL720-730-760'. Entity 2: 'Brother TN200 Compatible Toner for HL-720, HL-730, HL-760'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'AMD RYZEN 5 2400G, W5 3.6 GHZ 65W SOC AM4 RADEON RX VEGA GRAPHICS'. Entity 2: 'AMD Ryzen 5 2400G 3.6GHz Quad-Core AM4 Processor with Radeon RX Vega Graphics'.",Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'AMD Ryzen 5 2400G 3.6GHz Quad-Core Processor with Radeon RX Vega 11 Graphics'. Entity 2: 'AMD Ryzen 5 2600 3.4GHz Hexa-Core Processor with Wraith Stealth Cooler'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'AMD Ryzen 5 2400G 3.6GHz Quad-Core Processor with Radeon RX Vega 11 Graphics'. Entity 2: 'Intel Core i5-9600K 3.7GHz Six-Core Processor with UHD Graphics 630'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'AMD Ryzen 5 2400G 3.6GHz Quad-Core Processor with Radeon RX Vega 11 Graphics'. Entity 2: 'AMD Ryzen 3 2200G 3.5GHz Quad-Core Processor with Radeon RX Vega 8 Graphics'.,No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Gigabyte Radeon RX 5500 XT OC 4G, 4096 MB GDDR6'. Entity 2: 'Gigabyte Radeon RX 5500 XT OC 4GB GDDR6 3xDP 1xHDMI'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Gigabyte Radeon RX 5500 XT OC 4G, 4096 MB GDDR6'. Entity 2: 'Gigabyte Radeon RX 5600 XT OC 4G, 4096 MB GDDR6'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Gigabyte Radeon RX 5500 XT OC 4G, 4096 MB GDDR6'. Entity 2: 'Gigabyte Radeon RX 5500 XT OC 4G, 4GB GDDR6, 1 HDMI, 3 DP'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Used Cisco Ws-c2960x-24td-l 24 Port 10/100/1000base-t 2 X Sfp+ 2 Layer 1u High'. Entity 2: 'Cisco Catalyst 2960X-24TD-L 24 Port GigE, 2 x 10G SFP+, LAN Base'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Cisco Catalyst 2960-X 24 GigE PoE 370W, 2 x 10G SFP+, LAN Base'. Entity 2: 'Used Cisco WS-C2960X-24PD-L 24 Port 10/100/1000Base-T 2 x SFP+ 2 Layer 1U High'.",Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Jabra Evolve 20 monaural wired USB headset'. Entity 2: 'Jabra Evolve 20 UC Mono Wired USB Headset with Noise Cancelling Microphone'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Jabra Evolve 20 monaural wired USB headset'. Entity 2: 'Jabra Evolve 65 Wireless Stereo Headset with Bluetooth and USB Adapter'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Jabra Evolve 20 monaural wired USB headset'. Entity 2: 'Jabra Evolve 20 UC Mono USB Headset with Noise Cancellation'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Jabra Evolve 20 monaural wired USB headset'. Entity 2: 'Jabra Evolve 30 Stereo USB Headset with Noise Cancellation'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial Crucial SSD MX500 500GB M.2 2280 SATA 3.0 CT500MX500SSD4'. Entity 2: 'Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD'.,No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial Crucial SSD MX500 500GB M.2 2280 SATA 3.0 CT500MX500SSD4'. Entity 2: 'Western Digital Blue 3D NAND 500GB PC SSD - SATA III 6 Gb/s, M.2 2280'.",No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial Crucial SSD MX500 500GB M.2 2280 SATA 3.0 CT500MX500SSD4'. Entity 2: 'Kingston A2000 500GB M.2 2280 NVMe PCIe Internal SSD'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial MX500 1TB M.2 2280 SATA 3.0 SSD'. Entity 2: 'Crucial SSD MX500 1TB M.2 2280 SATA 3.0 CT1000MX500SSD4'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial MX500 500GB M.2 2280 SATA 3.0 SSD'. Entity 2: 'Samsung 970 EVO 500GB M.2 NVMe SSD'.,No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial MX500 500GB M.2 2280 SATA 3.0 SSD'. Entity 2: 'Crucial BX500 500GB 2.5"" SATA 3.0 SSD'.",No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial MX500 500GB M.2 2280 SATA 3.0 SSD'. Entity 2: 'WD Blue 500GB M.2 2280 SATA 3.0 SSD'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'ZEBRA 800011-101 BLACK RIBBON (1000 PRINTS)'. Entity 2: 'Zebra 800011-101 Black Ribbon (1000 Prints) - Compatible'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'ZEBRA 800011-101 BLACK RIBBON (1000 PRINTS)'. Entity 2: 'Zebra (Eltron) Black (kdo) Ribbon C Series & I Series - 1500 Images'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TP-LINK TL-SG108 8-Port Gigabit Ethernet Switch'. Entity 2: 'Sigma 35mm f/1.4 DG HSM Art'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TP-LINK TL-SG105 5-Port Gigabit Ethernet Switch'. Entity 2: 'Sigma 85mm f/1.4 DG HSM Art'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TP-LINK TL-SG1016 16-Port Gigabit Ethernet Switch'. Entity 2: 'Sigma 50mm f/1.4 DG HSM Art Nikon Fit'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Switch TP-LINK - GIGABIT SMART SWITCH'. Entity 2: 'Netgear ProSAFE 24-Port Gigabit Smart Switch'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Switch TP-LINK - GIGABIT SMART SWITCH'. Entity 2: 'TP-LINK 24-Port Gigabit Smart Switch with 4 SFP Slots'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Switch TP-LINK - GIGABIT SMART SWITCH'. Entity 2: 'Cisco SG300-28 28-Port Gigabit Managed Switch'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'Western Digital 2TB Blue SSD SATA III'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'WD Blue 1TB SATA SSD'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'WD Blue 500GB M.2 SSD'.,No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'Western Digital 2TB Blue SSD, SATA III, 2.5 Inch, 560MB/s Read, 530MB/s Write'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'WD Blue 1TB SATA SSD, 2.5 Inch, 6Gb/s, 560MB/s Read, 530MB/s Write'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'WD Blue 500GB M.2 SSD, SATA III, 6Gb/s, 560MB/s Read, 530MB/s Write'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'Western Digital 2TB Black SSD, NVMe, 3.5 Inch, 3400MB/s Read, 3000MB/s Write'.",No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'ASUS ROG Strix GeForce GTX 1660 SUPER Advanced Edition 6GB'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'MSI GeForce GTX 1660 SUPER Gaming X 6GB'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'Gigabyte GeForce GTX 1660 SUPER Windforce OC 6GB'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'MSI GeForce GTX 1660 SUPER VENTUS XS OC 6GB GDDR6 - Graphics Card'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'Gigabyte GeForce GTX 1660 SUPER WINDFORCE OC 6GB GDDR6 - Graphics Card'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'ZOTAC Gaming GeForce GTX 1660 SUPER Twin Fan 6GB GDDR6 - Graphics Card'.,No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi AP AC HD Wave 2 Access Point, Pack of 5'. Entity 2: 'Ubiquiti UniFi AC HD Wave 2 Access Point, 5-Pack'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi AP AC HD Wave 2 Access Point, Pack of 5'. Entity 2: 'Ubiquiti UniFi AP AC Pro 802.11ac Dual-Radio Access Point, Pack of 5'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi AP AC HD Wave 2 Access Point, Pack of 5'. Entity 2: 'Ubiquiti UniFi AP AC Mesh 802.11ac Wireless Access Point, Pack of 5'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi AP AC HD Wave 2 Access Point, Pack of 5'. Entity 2: 'Ubiquiti UniFi AP AC Pro Wave 2 Access Point, Pack of 5'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi AP AC HD Wave 2 Access Point, Pack of 5'. Entity 2: 'Ubiquiti UniFi AP AC HD Wave 2 Access Point, 5-Pack'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi AP AC HD Wave 2 Access Point, Pack of 5'. Entity 2: 'Ubiquiti UniFi AP AC Lite Wave 2 Access Point, Pack of 5'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'RAM Double U-Bolt Base with D Size 2.25"" Ball for Rails from 0.75"" to 1.25"" in Diameter'. Entity 2: 'RAM Mounts Double U-Bolt Base with 2.25"" D Size Ball for Rails 0.75"" to 1.25""'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'RAM Double U-Bolt Base with D Size 2.25"" Ball for Rails from 0.75"" to 1.25"" in Diameter'. Entity 2: 'Kingston HyperX Fury 16GB (2x8GB) DDR4 3200MHz CL16 Desktop Memory'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'RAM Double U-Bolt Base with D Size 2.25"" Ball for Rails from 0.75"" to 1.25"" in Diameter'. Entity 2: 'G.Skill Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'RAM Double U-Bolt Base with D Size 2.25"" Ball for Rails from 0.75"" to 1.25"" in Diameter'. Entity 2: 'Crucial Ballistix 32GB (2 x 16GB) DDR4-3200 Desktop Gaming Memory'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'RAM Double U-Bolt Base with D Size 2.25"" Ball for Rails from 0.75"" to 1.25"" in Diameter'. Entity 2: 'RAM Double U-Bolt Base w/ 2.25"" Ball for Rails 0.75"" to 1.25"" Diameter'.",Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Daniel Wellington St Mawes Classic DW00100006'. Entity 2: 'Daniel Wellington Classic St Mawes 40mm Rose Gold Watch'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Daniel Wellington St Mawes Classic DW00100006'. Entity 2: 'Daniel Wellington Classic St Mawes 40mm Rose Gold Watch'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Daniel Wellington St Mawes Classic DW00100006'. Entity 2: 'Daniel Wellington Classic Sheffield Rose 40mm Gold Watch'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Daniel Wellington St Mawes Classic DW00100006'. Entity 2: 'Daniel Wellington Medium Rose Gold Black Canvas Watch DW00100150'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'nan'. Entity 2: 'nan'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'nan'. Entity 2: 'nan'.,No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ram Mounts RAM Long Length Double Socket Arm for B Size 1"" Balls'. Entity 2: 'RAM Long Double Socket Arm for 1.5"" Balls'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ram Mounts RAM Long Length Double Socket Arm for B Size 1"" Balls'. Entity 2: 'RAM Long Double Socket Arm for B Size 1"" Balls (RAM-B-201U)'.",Yes
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ram Mounts RAM Long Length Double Socket Arm for B Size 1"" Balls'. Entity 2: 'RAM Medium Length Double Socket Arm for B Size 1"" Balls'.",No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ram Mounts RAM Long Length Double Socket Arm for B Size 1"" Balls'. Entity 2: 'RAM Long Double Socket Arm for C Size 1.5"" Balls'.",No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'nan'. Entity 2: 'nan'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Corsair Vengeance LPX 16GB (2x8GB) DDR4-2400 CL14 Black'. Entity 2: 'Corsair Vengeance LPX 16GB (2x8GB) DDR4-3200 CL16 Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Corsair Vengeance LPX 16GB DDR4-2400 CL14 Black'. Entity 2: 'Corsair Vengeance LPX 16GB DDR4-3000 CL16 Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Fotopapier Epson A4 Prem s.gloss/pk20v'. Entity 2: 'Epson A3 Premium Semi-Gloss Photo Paper (Pack of 20) C13S041344'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Fotopapier Epson A4 Prem s.gloss/pk20v'. Entity 2: 'Epson A4 Matte Photo Paper (Pack of 50) C13S041256'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Fotopapier Epson A4 Prem s.gloss/pk20v'. Entity 2: 'Epson A4 Premium Glossy Photo Paper (Pack of 50) C13S041287'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Epson Ink Cartridge T7032 Cyan for WorkForce WP-4000/4500 (1.2k)'. Entity 2: 'Epson Cartouche magenta L 1200 Pages WF 4015DN/4025/4525DNF (C13T70334010)'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Epson Premium Glossy Photo Paper A4 2x15 Bl. 255g'. Entity 2: 'Epson Pap Photo Premium Glacé A4 (20f./255g)'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Epson Ink Cartridge T7031 Black for WorkForce WP-4000/4500 (1.2k)'. Entity 2: 'Epson Premium Glossy Photo Paper - 30 Sheets'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD My Passport USB 3.0 Portable Hard Drive 4TB - Black'. Entity 2: 'WD Elements 4TB USB 3.0 Portable Hard Drive - Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD My Passport USB 3.0 Portable Hard Drive 4TB - Black'. Entity 2: 'Seagate Backup Plus 4TB Portable External Hard Drive - Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD My Passport USB 3.0 Portable Hard Drive 4TB - Black'. Entity 2: 'WD My Passport Ultra 4TB USB-C Portable Hard Drive - Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD My Passport USB 3.0 Portable Hard Drive 4TB - Black'. Entity 2: 'Western Digital My Passport 4TB USB 3.0 Portable Hard Drive - Black'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD My Passport USB 3.0 Portable Hard Drive 4TB - Black'. Entity 2: 'WD Elements 4TB USB 3.0 Portable Hard Drive - Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD My Passport USB 3.0 Portable Hard Drive 4TB - Black'. Entity 2: 'Seagate Backup Plus 4TB Portable External Hard Drive - Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD My Passport USB 3.0 Portable Hard Drive 4TB - Black'. Entity 2: 'WD My Passport Ultra 4TB USB 3.0 Portable Hard Drive - Silver'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital My Book disque dur externe 3000 Go Noir'. Entity 2: 'WD Elements Desktop Hard Drive 3TB USB 3.0 - Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital My Book disque dur externe 3000 Go Noir'. Entity 2: 'Western Digital My Book 3TB External Hard Drive - Black'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital My Book disque dur externe 3000 Go Noir'. Entity 2: 'Seagate Expansion Desktop 3TB External Hard Drive USB 3.0'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital My Book disque dur externe 3000 Go Noir'. Entity 2: 'Toshiba Canvio Basics 3TB Portable Hard Drive - Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital My Book 3TB External Hard Drive - Black'. Entity 2: 'WD My Book 3TB USB 3.0 External Hard Drive - Black'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital My Book 2TB External Hard Drive - Black'. Entity 2: 'WD My Passport 2TB Portable Hard Drive - Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TP-LINK EAP115 300 Mbit/s Power over Ethernet (PoE) Indoor'. Entity 2: 'TP-Link EAP225-Outdoor Wireless AP'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TP-LINK EAP115 300 Mbit/s PoE Wireless Access Point'. Entity 2: 'TP-Link EAP225-Outdoor AC1200 Dual Band Access Point'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TP-LINK EAP115 300 Mbit/s PoE Indoor Access Point'. Entity 2: 'TP-Link EAP115 300 Mbit/s Power over Ethernet (PoE) Wit'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TP-LINK EAP115 300 Mbit/s PoE Wireless AP'. Entity 2: 'TP-Link EAP225-Outdoor Wireless AP'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TP-LINK EAP115 300 Mbit/s Power over Ethernet (PoE) Wit'. Entity 2: 'TP-Link EAP115-Wall 300Mbps Wireless N Wall-Plate Access Point'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TP-LINK EAP115 300 Mbit/s Power over Ethernet (PoE) Wit'. Entity 2: 'TP-Link EAP245 AC1750 Wireless Dual Band Gigabit Ceiling Mount Access Point'.,No
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Corsair Carbide 275R Tempered Glass Blanca'. Entity 2: 'Corsair Crystal Series 280X RGB Micro-ATX Case, White'.",No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'nan'. Entity 2: 'nan'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'nan'. Entity 2: 'nan'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS STM Lens'. Entity 2: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Zoom Lens'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Nano BULK'. Entity 2: 'Canon EF-S 18-200mm f/3.5-5.6 IS Lens'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Nano BULK'. Entity 2: 'Canon EF-S 18-135mm f/3.5-5.6 IS STM Lens'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Nano BULK'. Entity 2: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Kit Lens'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Nano BULK'. Entity 2: 'Canon EF-S 18-135mm f/3.5-5.6 IS II Lens'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Nano BULK'. Entity 2: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Refurbished'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H540 USB Headset with Noise Cancelling Mic 981-000480'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H600 Wireless Headset with Noise Cancelling Mic'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000481'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H600 Wireless USB Headset with Noise Cancelling Mic'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H540 USB Headset with Noise Cancelling Mic and Volume Control'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H540 USB Headset with Noise Cancelling Mic and Comfort Ear Pads'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Flash Memory 16GB SanDisk (Cruzer Force) Metal'. Entity 2: 'SanDisk Ultra Flair 16GB USB 3.0 Flash Drive'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Flash Memory 16GB SanDisk (Cruzer Force) Metal'. Entity 2: 'Kingston DataTraveler 16GB USB 2.0 Flash Drive'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'SanDisk 32GB Cruzer Blade USB 2.0 Flash Drive'. Entity 2: 'SanDisk USB 2.0 Flash Drive Cruzer Force 16 GB Metallic Black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'SanDisk 16GB Cruzer Force USB 2.0 Flash Drive'. Entity 2: 'SanDisk USB 2.0 Flash Drive Cruzer Force 16 GB Metallic Black'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'SanDisk 32GB Ultra USB 3.0 Flash Drive'. Entity 2: 'SanDisk USB 2.0 Flash Drive Cruzer Force 16 GB Metallic Black'.,No
