prompt,completion
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'HyperX FURY - DDR3 - 8 GB: 2 x 4 GB - DIMM 240-pin - unbuffered'. Entity 2: 'Brother HL-L6200DW Business Laser Printer'.,"No.  
attribute=brand|||importance=0.05|||values=HyperX###Brother|||similarity=0.00  
attribute=model|||importance=0.95|||values=FURY|||Brother HL-L6200DW|||similarity=0.00  
attribute=type|||importance=0.9|||values=RAM|||Laser Printer|||similarity=0.00  
attribute=capacity|||importance=0.8|||values=8 GB (2 x 4 GB)###missing|||similarity=0.00  
attribute=form factor|||importance=0.1|||values=DIMM 240-pin|||missing|||similarity=0.00  
attribute=technology|||importance=0.7|||values=DDR3###missing|||similarity=0.00  
attribute=usage|||importance=0.6|||values=missing###Business|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Traveler's Notebook Starter Kit (Passport Size) - Blue'. Entity 2: 'Manfrotto XPRO Fluid Tripod Head with Fluidity Selector'.,"No.  
attribute=brand|||importance=0.05|||values=Traveler's Notebook###Manfrotto|||similarity=0.00  
attribute=model|||importance=0.95|||values=Starter Kit (Passport Size)###XPRO Fluid Tripod Head|||similarity=0.00  
attribute=color|||importance=0.00|||values=Blue###missing|||similarity=0.00  
attribute=product type|||importance=0.9|||values=Notebook|||Tripod Head|||similarity=0.00  
attribute=usage|||importance=0.85|||values=Writing/Planning|||Photography|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'DJI Mavic Pro automobilinis įkroviklis / Car Charger'. Entity 2: 'DJI Mavic Air Car Charger'.,"No.  
attribute=brand|||importance=0.05|||values=DJI###DJI|||similarity=1.00  
attribute=model|||importance=-0.95|||values=Mavic Pro###Mavic Air|||similarity=0.20  
attribute=product type|||importance=0.00|||values=Car Charger###Car Charger|||similarity=1.00  
attribute=compatibility|||importance=-0.90|||values=Mavic Pro###Mavic Air|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'APC RBC140 Replacement Battery Cartridge'. Entity 2: 'APC (APCRBC110) REPLACEMENT BATTERY CATRIDGE #110'.,"No.  
attribute=brand|||importance=0.05|||values=APC###APC|||similarity=1.00  
attribute=model|||importance=-0.95|||values=RBC140###APCRBC110|||similarity=0.20  
attribute=type|||importance=0.00|||values=Replacement Battery Cartridge###Replacement Battery Cartridge|||similarity=1.00  
attribute=compatibility|||importance=-0.90|||values=missing####110|||similarity=0.00  "
"Do the two entity descriptions refer to the same real-world entity? Entity 1: '3M - Lightweight 300 Privacy Filter PF322WSkjermfilter mot innsyn, m/ramme 20\""-23\""W (30,7 x 48,5)'. Entity 2: '3M - Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen'.","No.  
attribute=brand|||importance=0.05|||values=3M###3M|||similarity=1.00  
attribute=model|||importance=-0.95|||values=Lightweight 300 Privacy Filter PF322WSkjermfilter mot innsyn###Privacy filter framed lightweight|||similarity=0.20  
attribute=size|||importance=0.9|||values=20\""-23\""W (30,7 x 48,5)###18,1\""\""-20\""\""|||similarity=0.30  
attribute=type|||importance=0.1|||values=Privacy Filter|||missing|||similarity=0.00  
attribute=frame|||importance=0.05|||values=with frame###framed|||similarity=1.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Brother HL-L8360CDW Laser Printer'. Entity 2: 'Canon PGI-29 Ink Tank Grey 4871B001AA CO68194'.,"No.  
attribute=brand|||importance=0.05|||values=Brother###Canon|||similarity=0.00  
attribute=model|||importance=0.95|||values=HL-L8360CDW###PGI-29|||similarity=0.00  
attribute=product type|||importance=0.90|||values=Laser Printer###Ink Tank|||similarity=0.00  
attribute=color|||importance=0.00|||values=missing###Grey|||similarity=0.00  
attribute=compatibility|||importance=0.85|||values=missing###CO68194|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Hydro Flask 21 Oz- Black'. Entity 2: 'Gigabyte GeForce GTX 1650 Super OC'.,"No.  
attribute=brand|||importance=0.05|||values=Hydro Flask###Gigabyte|||similarity=0.00  
attribute=model|||importance=0.95|||values=21 Oz|||Gigabyte GeForce GTX 1650 Super OC|||similarity=0.00  
attribute=type|||importance=0.9|||values=Water Bottle###Graphics Card|||similarity=0.00  
attribute=color|||importance=0.1|||values=Black###missing|||similarity=0.00  
attribute=capacity|||importance=0.05|||values=21 Oz|||missing|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'HyperX 8GB (2x4GB) 1600MHz CL10 Fury Blue'. Entity 2: 'HyperX FURY Blue 4GB (1x4GB) 1600MHz DDR3 Memory'.,"No.  
attribute=brand|||importance=0.05|||values=HyperX###HyperX|||similarity=1.00  
attribute=model|||importance=-0.95|||values=Fury CL10 8GB (2x4GB)###FURY Blue 4GB (1x4GB)|||similarity=0.20  
attribute=memory size|||importance=0.9|||values=8GB (2x4GB)###4GB (1x4GB)|||similarity=0.25  
attribute=frequency|||importance=0.05|||values=1600MHz###1600MHz|||similarity=1.00  
attribute=memory type|||importance=0.1|||values=DDR3|||missing|||similarity=0.00  
attribute=CAS latency|||importance=0.1|||values=CL10|||missing|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD BLUE 1TB SN550 NVME M.2 2280 SSD (WDS100T2B0C)'. Entity 2: 'Samsung 1TB SSD 970 EVO NVMe M.2'.,"No.  
attribute=brand|||importance=0.05|||values=WD###Samsung|||similarity=0.00  
attribute=model|||importance=0.95|||values=SN550###970 EVO|||similarity=0.00  
attribute=storage capacity|||importance=0.9|||values=1TB###1TB|||similarity=1.00  
attribute=interface|||importance=0.1|||values=NVMe|||missing|||similarity=0.00  
attribute=form factor|||importance=0.1|||values=M.2 2280|||M.2|||similarity=1.00  "
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital My PassPort, 4TB, BLACK3 Years - WDBYFT0040BBK-WESN'. Entity 2: 'Samsung Portable SSD T7 Touch 1TB - Zilver'.","No.  
attribute=brand|||importance=0.05|||values=Western Digital###Samsung|||similarity=0.00  
attribute=model|||importance=0.95|||values=My Passport|||Samsung Portable SSD T7 Touch|||similarity=0.00  
attribute=storage capacity|||importance=0.9|||values=4TB###1TB|||similarity=0.25  
attribute=color|||importance=0.1|||values=Black###Zilver|||similarity=0.00  
attribute=product type|||importance=0.8|||values=External Hard Drive###Portable SSD|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial 8GB (1x8GB) DDR3 1600MHz SODIMM'. Entity 2: 'Crucial 4GB (1x4GB) 2666MHz DDR4 Memory'.,"No.  
attribute=brand|||importance=0.05|||values=Crucial###Crucial|||similarity=1.00  
attribute=memory capacity|||importance=0.9|||values=8GB###4GB|||similarity=0.50  
attribute=memory type|||importance=0.95|||values=DDR3###DDR4|||similarity=0.00  
attribute=frequency|||importance=0.85|||values=1600MHz###2666MHz|||similarity=0.20  
attribute=form factor|||importance=0.1|||values=SODIMM###missing|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Omega Seamaster Planet Ocean Automatic Chronograph Two-Tone Rubber Watch 215.32.46.51.01.001'. Entity 2: 'Sigma 105mm F1.4 Art DG HSM EOS Mount Lens'.,"No. 
attribute=brand|||importance=0.05|||values=Omega###Sigma|||similarity=0.00
attribute=model|||importance=0.95|||values=Seamaster Planet Ocean Automatic Chronograph Two-Tone Rubber Watch 215.32.46.51.01.001###105mm F1.4 Art DG HSM EOS Mount Lens|||similarity=0.00
attribute=type|||importance=0.9|||values=Watch###Lens|||similarity=0.00
attribute=material|||importance=0.1|||values=Rubber|||missing|||similarity=0.00
attribute=features|||importance=0.1|||values=Automatic Chronograph Two-Tone|||missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Original Epson T1571 Photo Black Ink Cartridge'. Entity 2: 'Epson Ink Cartridge - Matte Black 700ml'.,"No.  
attribute=brand|||importance=0.05|||values=Epson###Epson|||similarity=1.00  
attribute=model|||importance=-0.90|||values=T1571###missing|||similarity=0.00  
attribute=color|||importance=-0.80|||values=Photo Black###Matte Black|||similarity=0.00  
attribute=volume|||importance=-0.95|||values=missing###700ml|||similarity=0.00  "
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Samsung 50\"" 4K UHD HDR QLED Smart TV (QN50Q60TAFXZC)'. Entity 2: 'BenQ SW271 Pro 27in IPS LCD Monitor 4K UHD'.","No.  
attribute=brand|||importance=0.05|||values=Samsung###BenQ|||similarity=0.00  
attribute=model|||importance=0.95|||values=QN50Q60TAFXZC###SW271 Pro|||similarity=0.00  
attribute=size|||importance=0.8|||values=50""###27in|||similarity=0.00  
attribute=type|||importance=0.9|||values=Smart TV###Monitor|||similarity=0.00  
attribute=resolution|||importance=0.7|||values=4K UHD|||similarity=1.00  
attribute=display technology|||importance=0.85|||values=QLED###IPS LCD|||similarity=0.00  
attribute=HDR support|||importance=0.6|||values=Yes###missing|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Corsair 110R Tempered Glass Mid-Tower ATX Case'. Entity 2: 'Shimano Dura-Ace CS-R9100 11-28T 11sp Cassette'.,"No.  
attribute=brand|||importance=0.05|||values=Corsair###Shimano|||similarity=0.00  
attribute=model|||importance=0.95|||values=110R Tempered Glass Mid-Tower ATX Case###Dura-Ace CS-R9100 11-28T 11sp Cassette|||similarity=0.00  
attribute=product type|||importance=0.9|||values=Mid-Tower ATX Case###Cassette|||similarity=0.00  
attribute=compatibility|||importance=0.1|||values=ATX|||missing|||similarity=0.00  
attribute=features|||importance=0.1|||values=Tempered Glass|||missing|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Samsung 970 EVO Plus 2TB SSD'. Entity 2: 'Samsung 970 EVO Plus 250GB SSD'.,"No.  
attribute=brand|||importance=0.05|||values=Samsung###Samsung|||similarity=1.00  
attribute=model|||importance=0.95|||values=970 EVO Plus###970 EVO Plus|||similarity=1.00  
attribute=storage capacity|||importance=0.9|||values=2TB###250GB|||similarity=0.10  
attribute=type|||importance=0.00|||values=SSD###SSD|||similarity=1.00  "
"Do the two entity descriptions refer to the same real-world entity? Entity 1: '3M - Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen'. Entity 2: '3M - Privacy Filter 23.0\""\"" Framed'.","No.  
attribute=brand|||importance=0.05|||values=3M###3M|||similarity=1.00  
attribute=model|||importance=-0.90|||values=Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen###Privacy Filter 23.0\""\"" Framed|||similarity=0.20  
attribute=size|||importance=-0.95|||values=18,1\""\""-20\""\""|||similarity=0.00  
attribute=size|||importance=-0.95|||values=missing###23.0\""\""|||similarity=0.00  
attribute=type|||importance=0.00|||values=missing###Framed|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Mavic 2 Part11 Car Charger'. Entity 2: 'DJI Mavic 2 Car Charger'.,"Yes.  
attribute=brand|||importance=0.05|||values=Mavic 2 Part11###DJI|||similarity=0.00  
attribute=model|||importance=0.95|||values=Mavic 2 Part11###Mavic 2|||similarity=0.90  
attribute=product type|||importance=0.90|||values=Car Charger###Car Charger|||similarity=1.00  
attribute=compatibility|||importance=0.10|||values=missing###Mavic 2|||similarity=0.00  "
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Johnnie Walker - Blue Label 70cl'. Entity 2: 'Johnnie Walker Blue Label 0,7 ltr.'.","Yes.  
attribute=brand|||importance=0.05|||values=Johnnie Walker###Johnnie Walker|||similarity=1.00  
attribute=model|||importance=0.95|||values=Blue Label###Blue Label|||similarity=1.00  
attribute=volume|||importance=0.9|||values=70cl###0.7 ltr|||similarity=1.00  
attribute=unit|||importance=0.1|||values=cl###ltr|||similarity=0.50  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Jabra EVOLVE 80 MS Stereo (7899-823-109)'. Entity 2: 'Jabra Evolve 80 UC stereo SKype for Business'.,"Yes.  
attribute=brand|||importance=0.05|||values=Jabra###Jabra|||similarity=1.00  
attribute=model|||importance=0.95|||values=EVOLVE 80 MS Stereo###Evolve 80 UC|||similarity=0.90  
attribute=type|||importance=0.90|||values=Stereo###Stereo|||similarity=1.00  
attribute=compatibility|||importance=0.85|||values=MS (Microsoft)###Skype for Business|||similarity=0.80  
attribute=SKU|||importance=0.00|||values=7899-823-109###missing|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi Video Camera G4 Pro (UVC-G4-PRO)'. Entity 2: 'Ubiquiti UniFi Protect G4-PRO Camera'.,"Yes.  
attribute=brand|||importance=0.05|||values=Ubiquiti###Ubiquiti|||similarity=1.00  
attribute=model|||importance=0.95|||values=UniFi Video Camera G4 Pro###UniFi Protect G4-PRO|||similarity=0.90  
attribute=product type|||importance=0.90|||values=Video Camera###Camera|||similarity=0.80  
attribute=series|||importance=0.85|||values=G4 Pro###G4-PRO|||similarity=1.00  
attribute=compatibility|||importance=0.10|||values=UniFi Video System###UniFi Protect|||similarity=0.70  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'ASUS ROG STRIX B550-E GAMING Presa AM4 ATX AMD B550'. Entity 2: 'HPE 300GB SERVER SMART MEMORY 6G 15K SAS 2.5 652611-B21'.,"No.  
attribute=brand|||importance=0.05|||values=ASUS###HPE|||similarity=0.00  
attribute=model|||importance=0.95|||values=ROG STRIX B550-E GAMING###300GB SERVER SMART MEMORY|||similarity=0.00  
attribute=form factor|||importance=0.1|||values=ATX|||similarity=0.00  
attribute=chipset|||importance=0.9|||values=AMD B550###missing|||similarity=0.00  
attribute=storage capacity|||importance=0.8|||values=missing###300GB|||similarity=0.00  
attribute=interface|||importance=0.7|||values=missing###SAS|||similarity=0.00  
attribute=RPM|||importance=0.6|||values=missing###15K|||similarity=0.00  
attribute=type|||importance=0.4|||values=missing###SMART MEMORY|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Elixir Phosphor Acoustic Strings - Extra Light'. Entity 2: 'PG-730 7-Speed Cassette'.,"No.  
attribute=brand|||importance=0.05|||values=Elixir###missing|||similarity=0.00  
attribute=model|||importance=0.95|||values=Phosphor Acoustic Strings - Extra Light###PG-730 7-Speed Cassette|||similarity=0.00  
attribute=type|||importance=0.9|||values=Strings###Cassette|||similarity=0.00  
attribute=category|||importance=0.85|||values=Musical Instruments|||missing|||similarity=0.00  
attribute=usage|||importance=0.8|||values=Guitar Strings###Bicycle Component|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Manfrotto MVK500AM Fluid Video Head With Lightweight Telescopic Legs'. Entity 2: 'Manfrotto XPRO Fluid Tripod Head with Fluidity Selector'.,"No. 
attribute=brand|||importance=0.05|||values=Manfrotto###Manfrotto|||similarity=1.00
attribute=model|||importance=-0.95|||values=MVK500AM###XPRO|||similarity=0.20
attribute=type|||importance=0.90|||values=Fluid Video Head###Fluid Tripod Head|||similarity=0.50
attribute=legs|||importance=-0.80|||values=Lightweight Telescopic Legs###missing|||similarity=0.00
attribute=fluidity selector|||importance=-0.70|||values=missing###Fluidity Selector|||similarity=0.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Lant Shimano CN-HG601-11, 11 Viteze'. Entity 2: 'Shimano CN-HG601 105 5800 / SLX M7000 Chain With Quick Link 11-Speed - 116 Links, SIL-TEC'.","Yes.  
attribute=brand|||importance=0.05|||values=Shimano###Shimano|||similarity=1.00  
attribute=model|||importance=0.95|||values=CN-HG601-11###CN-HG601|||similarity=0.95  
attribute=speed|||importance=0.9|||values=11 Viteze###11-Speed|||similarity=1.00  
attribute=links|||importance=0.1|||values=missing###116 Links|||similarity=0.00  
attribute=additional features|||importance=0.05|||values=missing###Quick Link, SIL-TEC|||similarity=0.00  "
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'SHIMANO RS500 SPD-SL road pedals'. Entity 2: 'Shimano Pedal PD-RS500 SL Black'.,"Yes. 
attribute=brand|||importance=0.05|||values=SHIMANO###Shimano|||similarity=1.00
attribute=model|||importance=0.95|||values=RS500 SPD-SL###PD-RS500 SL|||similarity=1.00
attribute=color|||importance=0.00|||values=missing###Black|||similarity=0.00
attribute=type|||importance=0.90|||values=road pedals###pedal|||similarity=0.80
attribute=compatibility|||importance=0.10|||values=SPD-SL###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Mens Daniel Wellington St Mawes 40mm Watch DW00100006'. Entity 2: 'Daniel Wellington - Classic St Mawes Rose Gold - 40mm'.,"Yes. 
attribute=brand|||importance=0.05|||values=Daniel Wellington###Daniel Wellington|||similarity=1.00
attribute=model|||importance=0.95|||values=St Mawes###Classic St Mawes|||similarity=0.80
attribute=size|||importance=0.1|||values=40mm###40mm|||similarity=1.00
attribute=color|||importance=0.1|||values=missing###Rose Gold|||similarity=0.00
attribute=style|||importance=0.05|||values=missing###Classic|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Canon EF-S 10-18/4.5-5.6 IS STM'. Entity 2: 'Canon EF-S 55-250 f4-5.6 IS STM'.,"No. 
attribute=brand|||importance=0.05|||values=Canon###Canon|||similarity=1.00
attribute=model|||importance=-0.95|||values=EF-S 10-18/4.5-5.6 IS STM###EF-S 55-250 f4-5.6 IS STM|||similarity=0.20
attribute=focal length|||importance=0.9|||values=10-18mm###55-250mm|||similarity=0.10
attribute=aperture|||importance=0.8|||values=f4.5-5.6###f4-5.6|||similarity=1.00
attribute=image stabilization|||importance=0.05|||values=IS|||similarity=1.00
attribute=type|||importance=0.1|||values=missing###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Gigabyte Radeon RX 5500 XT OC 4GB GDDR6'. Entity 2: 'Gigabyte AMD Radeon RX 5500 XT OC 8GB GDDR6 RDNA PCIe 4.0 Graphics Card'.,"No.  
attribute=brand|||importance=0.05|||values=Gigabyte###Gigabyte|||similarity=1.00  
attribute=model|||importance=-0.95|||values=Radeon RX 5500 XT OC 4GB GDDR6###AMD Radeon RX 5500 XT OC 8GB GDDR6|||similarity=0.20  
attribute=memory|||importance=0.9|||values=4GB GDDR6###8GB GDDR6|||similarity=0.25  
attribute=architecture|||importance=0.05|||values=missing###RDNA|||similarity=0.00  
attribute=interface|||importance=0.05|||values=missing###PCIe 4.0|||similarity=0.00  "
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Genuine Epson C13T616400 Yellow Ink Cartridge (T6164YOEM)'. Entity 2: 'Epson Tinte T6164 Yellow, 53 ml'.","Yes.  
attribute=brand|||importance=0.05|||values=Epson###Epson|||similarity=1.00  
attribute=model|||importance=0.95|||values=C13T616400###T6164|||similarity=0.80  
attribute=color|||importance=0.10|||values=Yellow###Yellow|||similarity=1.00  
attribute=volume|||importance=0.90|||values=missing###53 ml|||similarity=0.00  
attribute=type|||importance=0.05|||values=Ink Cartridge###Tinte|||similarity=0.50  "
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Swiss Military Hanowa Flagship 06-5161.2.04.007'. Entity 2: 'Asus ROG Strix X570-F GAMING Motherboard,DDR4, 3x PCIe x16, SATA III RAID, USB 3.2, GLAN, M.2, DisplayPort, HDMI, 8ch audio, ATX, scAM4, Ryzen | 90MB1160-M0EAY0'.","No.  
attribute=brand|||importance=0.05|||values=Swiss Military Hanowa###Asus|||similarity=0.00  
attribute=model|||importance=0.95|||values=Flagship 06-5161.2.04.007###ROG Strix X570-F GAMING|||similarity=0.00  
attribute=category|||importance=0.9|||values=Watch###Motherboard|||similarity=0.00  
attribute=features|||importance=0.8|||values=missing###DDR4, 3x PCIe x16, SATA III RAID, USB 3.2, GLAN, M.2, DisplayPort, HDMI, 8ch audio, ATX, scAM4, Ryzen|||similarity=0.00  
attribute=type|||importance=0.7|||values=Analog/Digital Watch|||missing|||similarity=0.00  "
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Corsair 110R Tempered Glass Black ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.1, HD Audio, 120mm Fan pre-installed'. Entity 2: 'Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill, BLZ-2PRO-LP'.","No.  
attribute=brand|||importance=0.05|||values=Corsair###Blaze|||similarity=0.00  
attribute=model|||importance=0.95|||values=110R Tempered Glass###BLZ-2PRO-LP|||similarity=0.00  
attribute=product type|||importance=0.9|||values=ATX Case|||Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill|||similarity=0.00  
attribute=color|||importance=0.1|||values=Black|||missing|||similarity=0.00  
attribute=features|||importance=0.8|||values=Tempered Glass Side Window, No PSU, 2x USB 3.1, HD Audio, 120mm Fan pre-installed|||Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill|||similarity=0.00  "
