prompt,completion
Do the two product descriptions refer to the same real-world product? Entity 1: 'Hydro Flask 21 Oz- Black'. Entity 2: 'Gigabyte GeForce GTX 1650 Super OC'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'HyperX 8GB (2x4GB) 1600MHz CL10 Fury Blue'. Entity 2: 'HyperX FURY Blue 4GB (1x4GB) 1600MHz DDR3 Memory'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD BLUE 1TB SN550 NVME M.2 2280 SSD (WDS100T2B0C)'. Entity 2: 'Samsung 1TB SSD 970 EVO NVMe M.2'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital My PassPort, 4TB, BLACK3 Years - WDBYFT0040BBK-WESN'. Entity 2: 'Samsung Portable SSD T7 Touch 1TB - Zilver'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial 8GB (1x8GB) DDR3 1600MHz SODIMM'. Entity 2: 'Crucial 4GB (1x4GB) 2666MHz DDR4 Memory'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Omega Seamaster Planet Ocean Automatic Chronograph Two-Tone Rubber Watch 215.32.46.51.01.001'. Entity 2: 'Sigma 105mm F1.4 Art DG HSM EOS Mount Lens'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Original Epson T1571 Photo Black Ink Cartridge'. Entity 2: 'Epson Ink Cartridge - Matte Black 700ml'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung 50\"" 4K UHD HDR QLED Smart TV (QN50Q60TAFXZC)'. Entity 2: 'BenQ SW271 Pro 27in IPS LCD Monitor 4K UHD'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair 110R Tempered Glass Mid-Tower ATX Case'. Entity 2: 'Shimano Dura-Ace CS-R9100 11-28T 11sp Cassette'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung 970 EVO Plus 2TB SSD'. Entity 2: 'Samsung 970 EVO Plus 250GB SSD'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: '3M - Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen'. Entity 2: '3M - Privacy Filter 23.0\""\"" Framed'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Mavic 2 Part11 Car Charger'. Entity 2: 'DJI Mavic 2 Car Charger'.,Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Johnnie Walker - Blue Label 70cl'. Entity 2: 'Johnnie Walker Blue Label 0,7 ltr.'.",Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra EVOLVE 80 MS Stereo (7899-823-109)'. Entity 2: 'Jabra Evolve 80 UC stereo SKype for Business'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi Video Camera G4 Pro (UVC-G4-PRO)'. Entity 2: 'Ubiquiti UniFi Protect G4-PRO Camera'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS ROG STRIX B550-E GAMING Presa AM4 ATX AMD B550'. Entity 2: 'HPE 300GB SERVER SMART MEMORY 6G 15K SAS 2.5 652611-B21'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir Phosphor Acoustic Strings - Extra Light'. Entity 2: 'PG-730 7-Speed Cassette'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Manfrotto MVK500AM Fluid Video Head With Lightweight Telescopic Legs'. Entity 2: 'Manfrotto XPRO Fluid Tripod Head with Fluidity Selector'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Lant Shimano CN-HG601-11, 11 Viteze'. Entity 2: 'Shimano CN-HG601 105 5800 / SLX M7000 Chain With Quick Link 11-Speed - 116 Links, SIL-TEC'.",Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'SHIMANO RS500 SPD-SL road pedals'. Entity 2: 'Shimano Pedal PD-RS500 SL Black'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Mens Daniel Wellington St Mawes 40mm Watch DW00100006'. Entity 2: 'Daniel Wellington - Classic St Mawes Rose Gold - 40mm'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon EF-S 10-18/4.5-5.6 IS STM'. Entity 2: 'Canon EF-S 55-250 f4-5.6 IS STM'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte Radeon RX 5500 XT OC 4GB GDDR6'. Entity 2: 'Gigabyte AMD Radeon RX 5500 XT OC 8GB GDDR6 RDNA PCIe 4.0 Graphics Card'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Genuine Epson C13T616400 Yellow Ink Cartridge (T6164YOEM)'. Entity 2: 'Epson Tinte T6164 Yellow, 53 ml'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Swiss Military Hanowa Flagship 06-5161.2.04.007'. Entity 2: 'Asus ROG Strix X570-F GAMING Motherboard,DDR4, 3x PCIe x16, SATA III RAID, USB 3.2, GLAN, M.2, DisplayPort, HDMI, 8ch audio, ATX, scAM4, Ryzen | 90MB1160-M0EAY0'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair 110R Tempered Glass Black ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.1, HD Audio, 120mm Fan pre-installed'. Entity 2: 'Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill, BLZ-2PRO-LP'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Access Point|TP-LINK|300 Mbps|IEEE 802.3af|IEEE 802.11b|IEEE 802.11g|IEEE 802.11n|1xRJ45|Number of antennas 2|EAP115'. Entity 2: 'Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Triple 1\"" Ball Adapter - RAM-B-289U'. Entity 2: 'RAM Motorcycle Fork Stem Base w 1\"" Ball (RAM-B-342U)'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial CT51264BD160BJ 4GB DDR3L-1600 UDIMM Memory Module'. Entity 2: 'Canon EF-M 18-150mm f/3.5-6.3 IS STM Schwarz EU10'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: '4GB DDR3-1866MHz Kingston HyperX Fury Black'. Entity 2: 'Kingston 4GB DDR3 1600MHz HyperX Fury Black Series'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'AMD RYZEN 5 2400G Quad-Core 3.6 GHz (3.9 GHz Max Boost) Socket AM4 65W YD2400C5FBBOX Desktop Processor'. Entity 2: 'Processador Amd Am4 Ryzen R5-2400g 3.9ghz 6mb'.,Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria'. Entity 2: 'Blaze Grill Cart for 40\"" Gas Grill'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Nobreak APC Smart-UPS SURT 20kVA/16kW, 230V'. Entity 2: 'Toner Brother - Nero - ricarica toner tn200'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Blaze 40-Inch Cart For 5-Burner Grill, Cart Only'. Entity 2: 'Ext. HDD LaCie Mobile Drive 2TB USB-C'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus ROG STRIX B550-E GAMING AM4 ATX Motherboard'. Entity 2: 'ASUS AMD ATX ROG STRIX B550 F Gaming Motherboard AM4 Dual DDR4, HDMI, Dual M.2'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sony SEL24240 FE 24-240mm f/3.5-6.3 OSS Zoom Lens for Mirrorless Cameras'. Entity 2: '3M - Framed Privacy Filter for 19 Widescreen Monitor (16:10)'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'HK DVR TURBOHD 8ch DS-7208HQHI-K2/P'. Entity 2: 'DS-7216HQHI-K1 Hikvision 16 cs. TurboHD DVR'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS Dual GeForce GTX 1660 6GB OC Edition EVO 192Bit GDDR5'. Entity 2: 'ASUS Dual GeForce RTX 2060 6G OC EVO Edition 192Bit GDDR6'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i7-10700KF Prosessor'. Entity 2: 'Cloud Core Router CCR1036-12G-4S-EM'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'EJ16 - Acoustic Phosphor Bronze 12-53'. Entity 2: 'D'Addario EJ16 Phosphor Bronze Light Acoustic Guitar Strings'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung Portable SSD T7 Touch 1TB - Zilver'. Entity 2: 'HYDRO FLASK HYDRO FLASK 21OZ STANDARD MOUTH BOTTLE-OLIVE'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson S050189 Cyan, High Capacity Toner Cartridge'. Entity 2: 'Canon PFI107C Cyan Laser Toner Cartridge Remanufactured'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: '8GB Corsair ValueSelect DDR4-2133 DIMM CL15 Single'. Entity 2: 'Corsair Vengeance LPX CMK8GX4M1A2666C16 8GB (1x8GB) 2666Mhz DDR4'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial 4GB DDR4-2666 SODIMM | CT4G4SFS8266 | Crucial UK'. Entity 2: 'Crucial Crucial Memory 4GB DDR3L 1600 1.35V SODIMM Retail CT51264BF160BJ'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital Western Digital 2TB Blue'. Entity 2: 'Western Digital WD10JFCX RED 1000 GB SATA3 1TB'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi CloudKey Gen2 Plus'. Entity 2: 'Logitech H540 USB Headset With High-Definition sound and on-ear controls - Black | 981-000480'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Caixa Cooler_Master Caixa para PC NSE-300-KKN1'. Entity 2: 'HyperX 16GB (1x16GB) 3200MHz CL16 Fury'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'EPSON Premium Glossy Photo Paper A4/30ks'. Entity 2: 'Epson A4 Premium Glossy Photo Paper'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: '0000006490| Canon EF-S 18-135mm f3.5-5.6 IS NANO USM Lens'. Entity 2: 'Crucial Crucial Memory 4GB DDR3L 1600 1.35V SODIMM Retail CT51264BF160BJ'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link | AC1900 High Gain Dual Band Wifi Adapter | Wireless WiFi Network Adapter for PC (Archer T9UH)'. Entity 2: 'Crucial BX500 480GB SSD Micron 3D NAND SATA III 6Gb/s 2.5 Internal Solid State Drive'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial MX500 250GB SATA 2.5-inch, SATA 6.0Gb/s 7mm Solid State Drive'. Entity 2: 'Kingston Technology SA400S37/240G A400 SSD Solid State Drive 2.5 Inch SATA-3 - 240GB'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: '16TB IronWolf Pro ST16000NE000, 7200 RPM, SATA 6Gb/s, 256MB cache, 3.5-Inch HDD'. Entity 2: 'HD 3,5 4TB 7200RPM IRONWOLF PRO 128 MB SATA3 SEAGATE'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Toner Brother original amarillo TN135Y'. Entity 2: 'Canon EF-S 18-135/3.5-5.6 IS USM'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon PFI107C Cyan Laser Toner Cartridge Remanufactured'. Entity 2: 'Originlny toner CANON CRG-707 C (Azrov)'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Pokemon TCG:Sword and Shield Rebel Clash Three Booster Blister- Dural'. Entity 2: 'PKM - Pokémon - Sword & Shield - Rebel Clash Booster'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Impresora brother laser monocromo hl - l6300dw a4'. Entity 2: 'HIKVISION DS-7208HQHI-K1 2 MEGAPIXEL HYBRID 8 CHANNEL (8CH) DVR'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston Digital Canvas Select 128GB microSD Card w/ Adapter (SDCS-128GB)'. Entity 2: 'Kingston Technology Canvas Select memory card 128 GB MicroSDXC Class 10 UHS-I'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Johnnie Walker - Blue Label 70cl'. Entity 2: 'TP-Link 300Mbps Wireless N Ceiling Mount Access Point with Passive PoE (EAP115)'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'GARMIN FENIX 5 GRAY BLACK 010-01688-00'. Entity 2: 'Garmin fenix 5s Sapphire Black'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cisco Catalyst 2960-Plus 48TC-L - switch - 48 ports - managed - rack-mounta'. Entity 2: 'Catalyst 2960 Plus 48 10/100 +'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS Scheda Madre TUF GAMING X570-PLUS AMD'. Entity 2: 'ASUS Scheda Madre ROG STRIX Z390-I GAMING Intel Z390'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'MikroTikCloud Core Router 1036-12G-4S with Tilera Tile-Gx36 CPU (36-cores, 1.2Ghz per core), 16GB RAM, 4xSFP cage, 12xGbit LAN, RouterOS L6, 1U rackmount case, PSU, LCD panel'. Entity 2: 'RAP-B-224-1U RAM Mounts 3.3\"" Diameter Suction Cup Base with 1\"" Composite Ball'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Processador Amd Am4 Ryzen R5-2400g 3.9ghz 6mb'. Entity 2: 'UNPKG RAM DBL SOCKET ARM B BALL C LENGTH'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano HG701 Ultegra R8000 XT M8000 11 Speed Chain with Quick Link'. Entity 2: 'Sigma 35mm F1.4 DG Art HSM EOS Mount Lens'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Adata XPG SX6000 Lite 1TB M.2 PCIe GEN3x4 SSD ASX6000LNP-1TT-C'. Entity 2: 'XPG SX6000 Lite internal solid state drive 1000 GB PCI Express 3.0 3D TLC NVMe M.2 SSD'.,Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P 24-port 1Gb Smart Switch, 4x SFP, PoE'. Entity 2: 'D-LINK DGS-1210-24P 24-port Gig PoE Switch 4x Combo'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'DYMO 4500 TAPE BLACK/RED 45017'. Entity 2: 'Corsair Carbide SPEC-01 Tower Black'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Hydro Flask Standard Mouth 621ml Insulated Bottle'. Entity 2: 'Canon EF-M 18-150mm f/3.5-6.3 IS STM (Black)'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Catalyst 2960-X 24 GigE PoE 370W, 2 x 10G SFP+, LAN Base'. Entity 2: 'Corsair 110R Tempered Glass Black ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.1, HD Audio, 120mm Fan pre-installed'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial MX500 2TB 3D NAND SATA 2.5 Inch Internal SSD'. Entity 2: 'SanDisk USB 3.0 Flash Drive Ultra Flair 32 GB Black, Silver'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson Premium Glossy Photo Paper 13x18cm'. Entity 2: 'Park Tool PH-1.2 P-Handle Hex Wrench Set - Tool Set'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair ML140 Pro 14cm PWM RGB Case Fan, Magnetic Levitation Bearing'. Entity 2: 'MONITOR SAMSUNG C27F390 27\"" 1920x1080 4MS USB HDMI CURVO NEGRO'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, Non-ECC, Unbuffered, CL11, 1.5V, 240-pin DIMM, Singl'. Entity 2: 'Crucial 1x 8GB DDR3L 1600MHz ECC Unbuffered UDIMM RAM | Discount Computer Needs'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Minion DHR II 29\"" DD/3C/TR'. Entity 2: 'TONERBROTHER ORIGINALE GIALLO TN-135Y'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD'. Entity 2: 'PKM - Pokémon - Sword & Shield - Rebel Clash Booster'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital (WDC) 250GB 2.5\"" SATA SSD Blue 7mm Cased'. Entity 2: 'Western Digital 2.5\"" Red 1To SATA 6'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2400 II 3-in-1 Mono IP Headset top only'. Entity 2: 'Jabra Biz 2400 II Mono 3-1 NC IP 2486-820-209'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Daniel Wellington Unisex Classic Sheffield 36mm Rose Gold Black DW00100036'. Entity 2: 'Tissot Heritage Visodate Analog Swiss Quartz Sapphire Crystal Men's Watch'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'SEAGATE SATA-3 2TB SSHD FIRECUDA'. Entity 2: 'Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD'.",Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sony FE 70-200mm f/4 OSS Lens'. Entity 2: 'Sony SEL-70200G FE 70-200 mm F4 Lens'.,Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Mount Double Socket Clamp Arm - SHORT - for 1.5\"" C Size Balls'. Entity 2: 'KINGSTON ValueRAM RAM Module - 4 GB (1 x 4 GB) - DDR4 SDRAM'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'TISSOT T091.420.46.051.01 T-TOUCH Expert Solar'. Entity 2: 'Canon EF-S 18-200mm f/3.5-5.6 IS'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS GeForce GTX 1660 SUPER DUAL EVO OC'. Entity 2: 'HyperX Predator 16GB - PC4-26600 - DIMM'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel - Core i7-9700F 9th Generation 8-core - 8-Threads 3.0 GHz (4.7 GHz Turbo) Socket LGA 2066 Locked Desktop Processor'. Entity 2: 'Zebra 800011-101 ZXP Series 1 Ribbon ZXP Series 1 Load-N-Go Black Monochrome Ribbon'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus MBTUF B450M-Plus Gaming / AM4 / B450 / m.2 / mATX'. Entity 2: 'Motherboard Asus TUF B450M-PLUS GAMING, AM4, USB 3.1, SATA 6GB/S'.",Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2300 USB UC Duo'. Entity 2: 'Jabra Biz 2300 USB UC Duo Headset 2399-829-109'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tag Heuer Carrera Quartz Chronograph Stainless Steel Watch CBG2A1Z.BA0658'. Entity 2: 'TAG Heuer Automatic Chronograph Watch CBG2A1Z.BA0658'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Manfrotto MHXPRO-2W 2-Way Head'. Entity 2: 'MANFROTTO trpied alu Befree Advanced 2.0 MKBFRLA4BK-BH'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD My Passport - 1 TB'. Entity 2: 'SANDISK FLASH CRUZER GLIDE 64GB'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'SANDISK FLASH CRUZER GLIDE 64GB'. Entity 2: 'Sandisk USB Flash 32GB Cruzer Glide 2.0/3.0'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Sram/Avid Road Disc Brake Pads - Road/Level (Organic/Steel Back)'. Entity 2: 'SRAM Sram Level Ultimate, Level TLM Disc Brake Pads'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cisco Catalyst WS-C2960X-24PD-L 24 Ports ManagedRack Mountable Switch'. Entity 2: 'Cisco Catalyst 2960-Plus 48TC-L - switch - 48 ports - managed - rack-mounta'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'SHIMANO PD-R7000, 105, SPD-SL PEDAL.'. Entity 2: 'Shimano Shimano PD-R7000 105 SPD-SL PEDAL W/O REFLECTOR W/CLEAT'.",Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi Dual-Band WiFi PoE Access Point UAP-AC-HD - 5 Pack'. Entity 2: 'UniFi AP ac HD ROW 5Pk'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Fujifilm Instax Square Film (10 Pack)'. Entity 2: 'Fujifilm Instax mini Rainbow film 10 pack'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson WF4630/5110/5690 Magenta INK 17ML EP53600'. Entity 2: 'SRAM PG-1170 11-Speed Cassette (11-25T)'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Swiss Military Hanowa Swiss Military Hanowa Undercover Multifunction 06-4307.30.007'. Entity 2: 'Relógio Swiss Military Hanowa06-4307.30.007 Undercover Multifunction'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte GeForce GTX 1650 Super OC'. Entity 2: 'Gigabyte NVIDIA GeForce GTX 1650 4GB D6 OC Turing Graphics Card'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'SSD Western Digital Blue 2TB M.2 2280 TLC SATA SSD'. Entity 2: 'Western Digital Blue SSD 250GB SATA M.2 2280 WDS250G2B0B'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dura-Ace 9100 11-Speed Cassette 11-25T'. Entity 2: 'Western Digital Western Digital 2TB Blue'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cooler Master MasterCase H500 ARGB Mesh Mid Tower ATX Case TG MCM-H500-IGNN-S01 | PCByte'. Entity 2: 'Cooler Master MasterBox TD500 ARGB Mesh ATX Case Black TG MCB-D500D-KGNN-S01 | PCByte'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'AMD Ryzen 5 1500X Wraith Spire Cooler'. Entity 2: 'Gigabyte GeForce GTX 1650 Super OC'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis High Roller II Tire: 27.5 x 2.50\"", Folding, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black'. Entity 2: 'High Roller II Bike Tire: 29 x 2.50\"", Folding, 120tpi, 3C MaxxTerra, Double Down, Tubeless Ready, Wide Trail'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'UniFi AP ac HD ROW 5Pk'. Entity 2: 'Ubiquiti UniFi AP, AC, In Wall, 5-Pack'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'FUJIFILM Super EBC XF 23mm f/2 R WR Lens - Black'. Entity 2: 'FUJIFILM Aspherical Super EBC XF 80mm f/2.8 R LM OIS WR Macro Lens'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital Western Digital 2TB Blue'. Entity 2: 'Western digital wd blue - hdd - 2 tb - interno - 3.5 - sata 6Gb/s - 5400 rpm - buffer: 64 mb'.,Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Motorcycle Brake/Clutch Reservoir & Handlebar Ball Base / B Size / RAM-B-309-7U'. Entity 2: 'BROTHER HL-L6200DW WIRELESSMONO LASER PRINTER WITH2-Sided PRINTING(46 PPM, 520 Sheets Paper...'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'LOGITECH Logitech USB Headset H390'. Entity 2: 'LOGITECH Corded USB Headset H540 - USB - EMEA'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H570e Monaural USB Headset'. Entity 2: 'LOGITECH Logitech USB Headset H390'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2400 II Duo - Mic. 82 NC, Wideband'. Entity 2: 'APC Smart-UPS SRT 6000VA RM 230V'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Traveler's Zip Pocket - Regular Size'. Entity 2: 'Intel Core i7 9700F 9th Gen Desktop Processor/CPU Retail - No iGPU'.,No
