prompt,completion
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston A2000 500GB NVMe PCIe M.2 2280 Internal SSD'. Entity 2: 'Crucial MX500 500GB M.2 2280 SATA 3D NAND Internal SSD'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate Barracuda 510 500GB Internal SSD - PCIe NVMe'. Entity 2: 'Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'ZEBRA 800011-101 BLACK RIBBON (1000 PRINTS)'. Entity 2: 'ZEBRA 800015-101 BLACK RIBBON (1500 PRINTS)'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'ZEBRA 800011-101 BLACK RIBBON (1000 PRINTS)'. Entity 2: 'ZEBRA 800011-102 BLACK RIBBON (1000 PRINTS)'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'ZEBRA 800011-101 BLACK RIBBON (1000 PRINTS)'. Entity 2: 'ZEBRA 800011-101 COLOR RIBBON (1000 PRINTS)'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'ZEBRA 800011-101 BLACK RIBBON (1000 PRINTS)'. Entity 2: 'ZEBRA 800011-101 BLACK RIBBON (500 PRINTS)'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Netgear ProSAFE 8-Port Gigabit Smart Managed Switch'. Entity 2: 'Cisco SG250-08 8-Port Gigabit Smart Switch'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link 16-Port Gigabit Ethernet Unmanaged Switch'. Entity 2: 'TP-Link 16-Port Gigabit Ethernet Smart Switch'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link 24-Port Gigabit Smart Managed Switch'. Entity 2: 'Linksys 24-Port Gigabit Ethernet Switch'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'HP 1920-24G-PoE+ (370W) Switch'. Entity 2: 'Ubiquiti UniFi Switch 24 PoE 250W'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'Western Digital 2TB SATA Blue SSD'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'WD BLUE 500GB 2.5 Inch SSD'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'WD BLACK 2TB NVMe SSD'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk'. Entity 2: 'WD BLUE 1TB SATA SSD'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'Asus GeForce GTX 1660 Ti ROG STRIX 6GB - Graphics card'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'MSI GeForce GTX 1660 SUPER Gaming X 6GB - Graphics card'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'Asus GeForce GTX 1660 SUPER TUF Gaming 6GB - Graphics card'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card'. Entity 2: 'Gigabyte GeForce GTX 1650 Windforce OC 4GB - Graphics card'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi AP AC Pro Access Point, Pack of 3'. Entity 2: 'Ubiquiti UniFi AC Pro UAP-AC-PRO IEEE 802.11ac 1.75 Gbit/s Wireless Access Point - 2.40 GHz, 5 GHz - 2 x Network (RJ-45) - Ceiling Mountable, Wall Mountable - 3 Pack'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi AP AC Lite Access Point, Single Unit'. Entity 2: 'Ubiquiti UniFi AC Lite UAP-AC-LITE IEEE 802.11ac 867 Mbit/s Wireless Access Point - 2.40 GHz, 5 GHz - 1 x Network (RJ-45) - Ceiling Mountable, Wall Mountable - Single Unit'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi AP AC HD Wave 2 Access Point, Pack of 5'. Entity 2: 'Ubiquiti UniFi AC HD UAP-AC-HD IEEE 802.11ac 2.47 Gbit/s Wireless Access Point - 2.40 GHz, 5 GHz - 2 x Network (RJ-45) - Ceiling Mountable, Wall Mountable - 5 Pack'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi AP AC LR Long Range Access Point, Pack of 2'. Entity 2: 'Ubiquiti UniFi AC LR UAP-AC-LR IEEE 802.11ac 1.2 Gbit/s Wireless Access Point - 2.40 GHz, 5 GHz - 2 x Network (RJ-45) - Ceiling Mountable, Wall Mountable - 2 Pack'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Double U-Bolt Base with D Size 2.25"" Ball for Rails from 0.75"" to 1.25"" in Diameter'. Entity 2: 'RAM Mounts Double U-Bolt Base with 2.25"" Ball for Rails 0.75"" to 1.25"" Diameter'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Double U-Bolt Base with D Size 2.25"" Ball for Rails from 0.75"" to 1.25"" in Diameter'. Entity 2: 'Kingston HyperX Fury 16GB (2x8GB) DDR4 3200MHz CL16 DIMM Memory Kit'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Double U-Bolt Base with D Size 2.25"" Ball for Rails from 0.75"" to 1.25"" in Diameter'. Entity 2: 'G.Skill Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 3200MHz Memory'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Double U-Bolt Base with D Size 2.25"" Ball for Rails from 0.75"" to 1.25"" in Diameter'. Entity 2: 'Crucial Ballistix 32GB (2 x 16GB) DDR4-3200 Desktop Gaming Memory'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Daniel Wellington Classic Petite Melrose DW00100163'. Entity 2: 'Petite Melrose 32mm Rose Gold Watch - Multi'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Daniel Wellington Classic Black Sheffield DW00100139'. Entity 2: 'Classic Black 40mm Silver Watch - Multi'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Daniel Wellington Classic Bristol DW00100023'. Entity 2: 'Classic Durham 40mm Brown Leather Watch - Multi'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Daniel Wellington Classic York DW00100029'. Entity 2: 'Classic Cornwall 40mm Black Nylon Watch - Multi'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ram Mounts RAM Long Length Double Socket Arm for B Size 1"" Balls'. Entity 2: 'RAM Long Length Double Socket Arm for 1"" B Size Balls'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ram Mounts RAM Long Length Double Socket Arm for B Size 1"" Balls'. Entity 2: 'RAM Short Length Double Socket Arm for B Size 1"" Balls'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ram Mounts RAM Long Length Double Socket Arm for B Size 1"" Balls'. Entity 2: 'RAM Long Length Double Socket Arm for C Size 1.5"" Balls'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ram Mounts RAM Long Length Double Socket Arm for B Size 1"" Balls'. Entity 2: 'RAM Long Length Double Socket Arm for A Size 0.56"" Balls'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Vengeance LPX 16GB DDR4-2400 DIMM CL14 Black'. Entity 2: 'Corsair Vengeance LPX 16GB DDR4-2400 DIMM CL14 Single'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Vengeance LPX 16GB DDR4-3200 DIMM CL16'. Entity 2: 'Corsair Vengeance LPX 8GB DDR4-3000 DIMM CL15'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Vengeance LPX 32GB DDR4-2400 DIMM CL14'. Entity 2: 'Corsair Vengeance LPX 16GB DDR4-2400 DIMM CL14'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Vengeance LPX 16GB DDR4-2400 DIMM CL14 Dual'. Entity 2: 'Corsair Vengeance LPX 8GB DDR4-2400 DIMM CL14 Single'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Fotopapier Epson A4 Prem s.gloss/pk20v'. Entity 2: 'Epson Premium Glossy Photo Paper A4, 20 Sheets'.",Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Fotopapier Epson A4 Prem s.gloss/pk20v'. Entity 2: 'Epson Ink Cartridge T7021 Black for WorkForce Pro WP-4000/4500 (2.4k)'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Fotopapier Epson A4 Prem s.gloss/pk20v'. Entity 2: 'Epson Matte Paper Heavyweight A4, 50 Sheets'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Fotopapier Epson A4 Prem s.gloss/pk20v'. Entity 2: 'Epson Glossy Photo Paper A3, 20 Sheets'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD My Passport Ultra 4TB USB 3.0 Portable Hard Drive - Silver'. Entity 2: 'WD My Passport Ultra 4TB External Portable HDD - Silver'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate Backup Plus Slim 4TB Portable External Hard Drive - Black'. Entity 2: 'WD My Passport 4TB Portable Hard Drive - Black'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD Elements 4TB USB 3.0 Portable Hard Drive - Black'. Entity 2: 'WD My Passport 4TB USB 3.0 Portable Hard Drive - Black'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD My Passport 4TB USB 3.0 Portable Hard Drive - Blue'. Entity 2: 'WD My Passport 4TB USB 3.0 Portable Hard Drive - Black'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital My Book 3TB External Hard Drive Black'. Entity 2: 'Western Digital WDBBGB 3TB Portable Hard Drive Black'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital My Book 3TB External Hard Drive Black'. Entity 2: 'Western Digital Elements 3TB Desktop Hard Drive Black'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital My Book 3TB External Hard Drive Black'. Entity 2: 'Seagate Expansion 3TB External Hard Drive Black'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital My Book 3TB External Hard Drive Black'. Entity 2: 'Western Digital My Passport 3TB Portable Hard Drive Black'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-LINK EAP115 300 Mbit/s Power over Ethernet (PoE) Wit'. Entity 2: 'TP-Link EAP110-Outdoor Wireless AP'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-LINK EAP115 300 Mbit/s Power over Ethernet (PoE) Wit'. Entity 2: 'TP-Link EAP115 300Mbps Wireless N Access Point'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-LINK EAP115 300 Mbit/s Power over Ethernet (PoE) Wit'. Entity 2: 'TP-Link EAP245 Dual Band Gigabit Wireless Access Point'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-LINK EAP115 300 Mbit/s Power over Ethernet (PoE) Wit'. Entity 2: 'TP-Link EAP225 V3 AC1350 Wireless MU-MIMO Gigabit Access Point'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide 275R Tempered Glass Blanca'. Entity 2: 'Corsair Carbide 275R White Tempered Glass'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide 275R Tempered Glass Blanca'. Entity 2: 'Corsair Crystal 280X RGB Micro-ATX Case'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide 275R Tempered Glass Blanca'. Entity 2: 'NZXT H510 Elite Compact ATX Mid-Tower'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Carbide 275R Tempered Glass Blanca'. Entity 2: 'Corsair Carbide SPEC-06 RGB Mid-Tower Case'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS STM Lens'. Entity 2: 'Canon EF-S 18-135 / 3.5-5.6 IS STM BULK'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Lens'. Entity 2: 'Canon EF-S 18-135mm f/3.5-5.6 IS STM Lens'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Lens'. Entity 2: 'Canon EF-S 18-135mm f/3.5-5.6 IS II Lens'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon EF-S 18-135mm f/3.5-5.6 IS USM Lens'. Entity 2: 'Canon EF-S 18-135mm f/3.5-5.6 IS Nano Lens'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H540 USB Headset with Noise Cancelling Microphone'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H340 USB Headset with Noise Cancelling Mic'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H540 Wireless Headset with Noise Cancelling Mic'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H540 USB Headset with Noise Cancelling Mic981 000480'. Entity 2: 'Logitech H540 USB Headset with Noise Cancelling Mic and Volume Control'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk 16GB USB Flash Drive (Cruzer Blade) Red'. Entity 2: 'SanDisk USB 2.0 Flash Drive Cruzer Blade 16 GB Red'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk 32GB USB Flash Drive (Cruzer Force) Metal'. Entity 2: 'SanDisk USB 3.0 Flash Drive Cruzer Force 32 GB Metallic Silver'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk 16GB USB Flash Drive (Ultra Flair) Metal'. Entity 2: 'SanDisk USB 2.0 Flash Drive Ultra Flair 16 GB Metallic Black'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk 16GB USB Flash Drive (Cruzer Glide) Black'. Entity 2: 'SanDisk USB 2.0 Flash Drive Cruzer Glide 16 GB Black'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Radeon™ RX 5600 XT, 1615 - 1750MHz, 6GB GDDR6, Graphics Card'. Entity 2: 'Radeon™ RX 5500 XT EVO, 1737 - 1865MHz, 8GB GDDR6, Graphics Card'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Radeon™ RX 5500 XT, 1737 - 1865MHz, 8GB GDDR6, Graphics Card'. Entity 2: 'Radeon™ RX 5500 XT EVO, 1737 - 1865MHz, 8GB GDDR6, Graphics Card'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Radeon™ RX 5500 XT EVO, 1737 - 1865MHz, 8GB GDDR6, Graphics Card'. Entity 2: 'NVIDIA GeForce GTX 1660, 1530 - 1785MHz, 6GB GDDR5, Graphics Card'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Radeon™ RX 5500 XT EVO, 1737 - 1865MHz, 8GB GDDR6, Graphics Card'. Entity 2: 'Radeon™ RX 5700 XT, 1605 - 1905MHz, 8GB GDDR6, Graphics Card'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung 860 EVO 250GB 2.5 Inch SATA III Internal SSD'. Entity 2: 'Crucial MX500 250GB 3D NAND SATA 2.5 Inch Internal SSD'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston A400 240GB SATA 3 2.5"" Internal SSD'. Entity 2: 'SanDisk Ultra 3D NAND 250GB Internal SSD'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital Blue 3D NAND 250GB Internal SSD'. Entity 2: 'WD Blue 3D NAND 250GB SATA III SSD'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate Barracuda 250GB Internal SSD'. Entity 2: 'Toshiba TR200 240GB 3D NAND SATA III Internal SSD'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crystal Series™ 460X RGB Compact ATX Mid-Tower Case'. Entity 2: 'Corsair Crystal Series 460X RGB ATX Mid-Tower Case'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crystal Series™ 460X RGB Compact ATX Mid-Tower Case'. Entity 2: 'NZXT H510 Elite ATX Mid-Tower Case'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crystal Series™ 460X RGB Compact ATX Mid-Tower Case'. Entity 2: 'Thermaltake V200 RGB ATX Mid-Tower Case'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crystal Series™ 460X RGB Compact ATX Mid-Tower Case'. Entity 2: 'Cooler Master MasterBox Q300L Micro-ATX Tower Case'.,No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate Backup Plus Slim 2TB External Hard Drive Portable HDD – Black'. Entity 2: 'Toshiba Canvio Basics 1TB Portable External Hard Drive USB 3.0, Black'.",No
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD My Passport Ultra 4TB Portable External Hard Drive USB 3.0 - Blue'. Entity 2: 'WD My Passport USB 3.0 Portable Hard Drive 4TB - Black'.,Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung T5 Portable SSD - 1TB - USB 3.1 External SSD (MU-PA1T0B/AM), Black'. Entity 2: 'LaCie Rugged Mini 2TB External Hard Drive Portable HDD – USB 3.0, Black'.",No
"Do the two product descriptions refer to the same real-world product? Entity 1: 'WD Elements 2TB USB 3.0 Portable External Hard Drive, Black'. Entity 2: 'SanDisk Extreme Portable External SSD - 1TB - USB-C, Black'.",No
