prompt,completion
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'HyperX FURY - DDR3 - 8 GB: 2 x 4 GB - DIMM 240-pin - unbuffered'. Entity 2: 'Brother HL-L6200DW Business Laser Printer'.,"No.  
attribute=brand|||values=HyperX###Brother|||values=FURY|||Brother HL-L6200DW|||values=RAM|||Laser Printer|||values=8 GB (2 x 4 GB)###missing|||values=DIMM 240-pin|||missing|||values=DDR3###missing|||values=missing###Business"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Traveler's Notebook Starter Kit (Passport Size) - Blue'. Entity 2: 'Manfrotto XPRO Fluid Tripod Head with Fluidity Selector'.,"No.  
attribute=brand|||values=Traveler's Notebook###Manfrotto|||values=Starter Kit (Passport Size)###XPRO Fluid Tripod Head|||values=Blue###missing|||values=Notebook|||Tripod Head|||values=Writing/Planning|||Photography"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'DJI Mavic Pro automobilinis įkroviklis / Car Charger'. Entity 2: 'DJI Mavic Air Car Charger'.,"No.  
attribute=brand|||values=DJI###DJI|||values=Mavic Pro###Mavic Air|||values=Car Charger###Car Charger|||values=Mavic Pro###Mavic Air"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'APC RBC140 Replacement Battery Cartridge'. Entity 2: 'APC (APCRBC110) REPLACEMENT BATTERY CATRIDGE #110'.,"No.  
attribute=brand|||values=APC###APC|||values=RBC140###APCRBC110|||values=Replacement Battery Cartridge###Replacement Battery Cartridge|||values=missing####110"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: '3M - Lightweight 300 Privacy Filter PF322WSkjermfilter mot innsyn, m/ramme 20\""-23\""W (30,7 x 48,5)'. Entity 2: '3M - Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen'.","No.  
attribute=brand|||values=3M###3M|||values=Lightweight 300 Privacy Filter PF322WSkjermfilter mot innsyn###Privacy filter framed lightweight|||values=20\""-23\""W (30,7 x 48,5)###18,1\""\""-20\""\""|||values=Privacy Filter|||missing|||values=with frame###framed"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Brother HL-L8360CDW Laser Printer'. Entity 2: 'Canon PGI-29 Ink Tank Grey 4871B001AA CO68194'.,"No.  
attribute=brand|||values=Brother###Canon|||values=HL-L8360CDW###PGI-29|||values=Laser Printer###Ink Tank|||values=missing###Grey|||values=missing###CO68194"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Hydro Flask 21 Oz- Black'. Entity 2: 'Gigabyte GeForce GTX 1650 Super OC'.,"No.  
attribute=brand|||values=Hydro Flask###Gigabyte|||values=21 Oz|||Gigabyte GeForce GTX 1650 Super OC|||values=Water Bottle###Graphics Card|||values=Black###missing|||values=21 Oz|||missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'HyperX 8GB (2x4GB) 1600MHz CL10 Fury Blue'. Entity 2: 'HyperX FURY Blue 4GB (1x4GB) 1600MHz DDR3 Memory'.,"No.  
attribute=brand|||values=HyperX###HyperX|||values=Fury CL10 8GB (2x4GB)###FURY Blue 4GB (1x4GB)|||values=8GB (2x4GB)###4GB (1x4GB)|||values=1600MHz###1600MHz|||values=DDR3|||missing|||values=CL10|||missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD BLUE 1TB SN550 NVME M.2 2280 SSD (WDS100T2B0C)'. Entity 2: 'Samsung 1TB SSD 970 EVO NVMe M.2'.,"No.  
attribute=brand|||values=WD###Samsung|||values=SN550###970 EVO|||values=1TB###1TB|||values=NVMe|||missing|||values=M.2 2280|||M.2"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital My PassPort, 4TB, BLACK3 Years - WDBYFT0040BBK-WESN'. Entity 2: 'Samsung Portable SSD T7 Touch 1TB - Zilver'.","No.  
attribute=brand|||values=Western Digital###Samsung|||values=My Passport|||Samsung Portable SSD T7 Touch|||values=4TB###1TB|||values=Black###Zilver|||values=External Hard Drive###Portable SSD"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial 8GB (1x8GB) DDR3 1600MHz SODIMM'. Entity 2: 'Crucial 4GB (1x4GB) 2666MHz DDR4 Memory'.,"No.  
attribute=brand|||values=Crucial###Crucial|||values=8GB###4GB|||values=DDR3###DDR4|||values=1600MHz###2666MHz|||values=SODIMM###missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Omega Seamaster Planet Ocean Automatic Chronograph Two-Tone Rubber Watch 215.32.46.51.01.001'. Entity 2: 'Sigma 105mm F1.4 Art DG HSM EOS Mount Lens'.,"No. 
attribute=brand|||values=Omega###Sigma|||values=Seamaster Planet Ocean Automatic Chronograph Two-Tone Rubber Watch 215.32.46.51.01.001###105mm F1.4 Art DG HSM EOS Mount Lens|||values=Watch###Lens|||values=Rubber|||missing|||values=Automatic Chronograph Two-Tone|||missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Original Epson T1571 Photo Black Ink Cartridge'. Entity 2: 'Epson Ink Cartridge - Matte Black 700ml'.,"No.  
attribute=brand|||values=Epson###Epson|||values=T1571###missing|||values=Photo Black###Matte Black|||values=missing###700ml"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Samsung 50\"" 4K UHD HDR QLED Smart TV (QN50Q60TAFXZC)'. Entity 2: 'BenQ SW271 Pro 27in IPS LCD Monitor 4K UHD'.","No.  
attribute=brand|||values=Samsung###BenQ|||values=QN50Q60TAFXZC###SW271 Pro|||values=50""###27in|||values=Smart TV###Monitor|||values=4K UHD|||values=QLED###IPS LCD|||values=Yes###missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Corsair 110R Tempered Glass Mid-Tower ATX Case'. Entity 2: 'Shimano Dura-Ace CS-R9100 11-28T 11sp Cassette'.,"No.  
attribute=brand|||values=Corsair###Shimano|||values=110R Tempered Glass Mid-Tower ATX Case###Dura-Ace CS-R9100 11-28T 11sp Cassette|||values=Mid-Tower ATX Case###Cassette|||values=ATX|||missing|||values=Tempered Glass|||missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Samsung 970 EVO Plus 2TB SSD'. Entity 2: 'Samsung 970 EVO Plus 250GB SSD'.,"No.  
attribute=brand|||values=Samsung###Samsung|||values=970 EVO Plus###970 EVO Plus|||values=2TB###250GB|||values=SSD###SSD"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: '3M - Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen'. Entity 2: '3M - Privacy Filter 23.0\""\"" Framed'.","No.  
attribute=brand|||values=3M###3M|||values=Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen###Privacy Filter 23.0\""\"" Framed|||values=18,1\""\""-20\""\""|||values=missing###23.0\""\""|||values=missing###Framed"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Mavic 2 Part11 Car Charger'. Entity 2: 'DJI Mavic 2 Car Charger'.,"Yes.  
attribute=brand|||values=Mavic 2 Part11###DJI|||values=Mavic 2 Part11###Mavic 2|||values=Car Charger###Car Charger|||values=missing###Mavic 2"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Johnnie Walker - Blue Label 70cl'. Entity 2: 'Johnnie Walker Blue Label 0,7 ltr.'.","Yes.  
attribute=brand|||values=Johnnie Walker###Johnnie Walker|||values=Blue Label###Blue Label|||values=70cl###0.7 ltr|||values=cl###ltr"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Jabra EVOLVE 80 MS Stereo (7899-823-109)'. Entity 2: 'Jabra Evolve 80 UC stereo SKype for Business'.,"Yes.  
attribute=brand|||values=Jabra###Jabra|||values=EVOLVE 80 MS Stereo###Evolve 80 UC|||values=Stereo###Stereo|||values=MS (Microsoft)###Skype for Business|||values=7899-823-109###missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi Video Camera G4 Pro (UVC-G4-PRO)'. Entity 2: 'Ubiquiti UniFi Protect G4-PRO Camera'.,"Yes.  
attribute=brand|||values=Ubiquiti###Ubiquiti|||values=UniFi Video Camera G4 Pro###UniFi Protect G4-PRO|||values=Video Camera###Camera|||values=G4 Pro###G4-PRO|||values=UniFi Video System###UniFi Protect"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'ASUS ROG STRIX B550-E GAMING Presa AM4 ATX AMD B550'. Entity 2: 'HPE 300GB SERVER SMART MEMORY 6G 15K SAS 2.5 652611-B21'.,"No.  
attribute=brand|||values=ASUS###HPE|||values=ROG STRIX B550-E GAMING###300GB SERVER SMART MEMORY|||values=ATX|||values=AMD B550###missing|||values=missing###300GB|||values=missing###SAS|||values=missing###15K|||values=missing###SMART MEMORY"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Elixir Phosphor Acoustic Strings - Extra Light'. Entity 2: 'PG-730 7-Speed Cassette'.,"No.  
attribute=brand|||values=Elixir###missing|||values=Phosphor Acoustic Strings - Extra Light###PG-730 7-Speed Cassette|||values=Strings###Cassette|||values=Musical Instruments|||missing|||values=Guitar Strings###Bicycle Component"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Manfrotto MVK500AM Fluid Video Head With Lightweight Telescopic Legs'. Entity 2: 'Manfrotto XPRO Fluid Tripod Head with Fluidity Selector'.,"No. 
attribute=brand|||values=Manfrotto###Manfrotto|||values=MVK500AM###XPRO|||values=Fluid Video Head###Fluid Tripod Head|||values=Lightweight Telescopic Legs###missing|||values=missing###Fluidity Selector"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Lant Shimano CN-HG601-11, 11 Viteze'. Entity 2: 'Shimano CN-HG601 105 5800 / SLX M7000 Chain With Quick Link 11-Speed - 116 Links, SIL-TEC'.","Yes.  
attribute=brand|||values=Shimano###Shimano|||values=CN-HG601-11###CN-HG601|||values=11 Viteze###11-Speed|||values=missing###116 Links|||values=missing###Quick Link, SIL-TEC"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'SHIMANO RS500 SPD-SL road pedals'. Entity 2: 'Shimano Pedal PD-RS500 SL Black'.,"Yes. 
attribute=brand|||values=SHIMANO###Shimano|||values=RS500 SPD-SL###PD-RS500 SL|||values=missing###Black|||values=road pedals###pedal|||values=SPD-SL###missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Mens Daniel Wellington St Mawes 40mm Watch DW00100006'. Entity 2: 'Daniel Wellington - Classic St Mawes Rose Gold - 40mm'.,"Yes. 
attribute=brand|||values=Daniel Wellington###Daniel Wellington|||values=St Mawes###Classic St Mawes|||values=40mm###40mm|||values=missing###Rose Gold|||values=missing###Classic"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Canon EF-S 10-18/4.5-5.6 IS STM'. Entity 2: 'Canon EF-S 55-250 f4-5.6 IS STM'.,"No. 
attribute=brand|||values=Canon###Canon|||values=EF-S 10-18/4.5-5.6 IS STM###EF-S 55-250 f4-5.6 IS STM|||values=10-18mm###55-250mm|||values=f4.5-5.6###f4-5.6|||values=IS|||values=missing###missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Gigabyte Radeon RX 5500 XT OC 4GB GDDR6'. Entity 2: 'Gigabyte AMD Radeon RX 5500 XT OC 8GB GDDR6 RDNA PCIe 4.0 Graphics Card'.,"No.  
attribute=brand|||values=Gigabyte###Gigabyte|||values=Radeon RX 5500 XT OC 4GB GDDR6###AMD Radeon RX 5500 XT OC 8GB GDDR6|||values=4GB GDDR6###8GB GDDR6|||values=missing###RDNA|||values=missing###PCIe 4.0"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Genuine Epson C13T616400 Yellow Ink Cartridge (T6164YOEM)'. Entity 2: 'Epson Tinte T6164 Yellow, 53 ml'.","Yes.  
attribute=brand|||values=Epson###Epson|||values=C13T616400###T6164|||values=Yellow###Yellow|||values=missing###53 ml|||values=Ink Cartridge###Tinte"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Swiss Military Hanowa Flagship 06-5161.2.04.007'. Entity 2: 'Asus ROG Strix X570-F GAMING Motherboard,DDR4, 3x PCIe x16, SATA III RAID, USB 3.2, GLAN, M.2, DisplayPort, HDMI, 8ch audio, ATX, scAM4, Ryzen | 90MB1160-M0EAY0'.","No.  
attribute=brand|||values=Swiss Military Hanowa###Asus|||values=Flagship 06-5161.2.04.007###ROG Strix X570-F GAMING|||values=Watch###Motherboard|||values=missing###DDR4, 3x PCIe x16, SATA III RAID, USB 3.2, GLAN, M.2, DisplayPort, HDMI, 8ch audio, ATX, scAM4, Ryzen|||values=Analog/Digital Watch|||missing"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Corsair 110R Tempered Glass Black ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.1, HD Audio, 120mm Fan pre-installed'. Entity 2: 'Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill, BLZ-2PRO-LP'.","No.  
attribute=brand|||values=Corsair###Blaze|||values=110R Tempered Glass###BLZ-2PRO-LP|||values=ATX Case|||Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill|||values=Black|||missing|||values=Tempered Glass Side Window, No PSU, 2x USB 3.1, HD Audio, 120mm Fan pre-installed|||Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Access Point|TP-LINK|300 Mbps|IEEE 802.3af|IEEE 802.11b|IEEE 802.11g|IEEE 802.11n|1xRJ45|Number of antennas 2|EAP115'. Entity 2: 'Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD'.","No. 
attribute=brand|||values=TP-LINK###Seagate|||values=EAP115###FireCuda|||values=Access Point###SSHD|||values=missing###2TB|||values=300 Mbps###missing|||values=RJ45###SATA|||values=IEEE 802.11b/g/n###missing|||values=2###missing"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'RAM Triple 1\"" Ball Adapter - RAM-B-289U'. Entity 2: 'RAM Motorcycle Fork Stem Base w 1\"" Ball (RAM-B-342U)'.","No.  
attribute=brand|||values=RAM###RAM|||values=Triple 1"" Ball Adapter###Motorcycle Fork Stem Base w 1"" Ball|||values=Ball Adapter###Fork Stem Base|||values=1""###1""|||values=missing###Motorcycle"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial CT51264BD160BJ 4GB DDR3L-1600 UDIMM Memory Module'. Entity 2: 'Canon EF-M 18-150mm f/3.5-6.3 IS STM Schwarz EU10'.,"No.  
attribute=brand|||values=Crucial###Canon|||values=CT51264BD160BJ###EF-M 18-150mm f/3.5-6.3 IS STM|||values=DDR3L Memory Module###Camera Lens|||values=4GB###missing|||values=missing###18-150mm|||values=missing###f/3.5-6.3"
Do the two entity descriptions refer to the same real-world entity? Entity 1: '4GB DDR3-1866MHz Kingston HyperX Fury Black'. Entity 2: 'Kingston 4GB DDR3 1600MHz HyperX Fury Black Series'.,"No.  
attribute=brand|||values=Kingston###Kingston|||values=4GB###4GB|||values=DDR3###DDR3|||values=1866MHz###1600MHz|||values=HyperX Fury Black###HyperX Fury Black Series"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'AMD RYZEN 5 2400G Quad-Core 3.6 GHz (3.9 GHz Max Boost) Socket AM4 65W YD2400C5FBBOX Desktop Processor'. Entity 2: 'Processador Amd Am4 Ryzen R5-2400g 3.9ghz 6mb'.,"Yes. 
attribute=brand|||values=AMD###AMD|||values=RYZEN 5 2400G###Ryzen R5-2400G|||values=Quad-Core###missing|||values=3.6 GHz###missing|||values=3.9 GHz|||values=Socket AM4###AM4|||values=65W###missing|||values=missing###6MB"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria'. Entity 2: 'Blaze Grill Cart for 40\"" Gas Grill'.","No.  
attribute=brand|||values=Kingston Technology###Blaze|||values=ValueRAM 4GB DDR3-1600###Grill Cart for 40"" Gas Grill|||values=DDR3-1600|||values=4GB###missing|||values=Memory Module###Grill Cart|||values=Computer Memory###Outdoor Cooking"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Nobreak APC Smart-UPS SURT 20kVA/16kW, 230V'. Entity 2: 'Toner Brother - Nero - ricarica toner tn200'.","No.  
attribute=brand|||values=Nobreak APC###Brother|||values=SURT 20kVA/16kW###TN200|||values=20kVA/16kW###missing|||values=230V###missing|||values=UPS|||Toner|||values=missing###Nero"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Blaze 40-Inch Cart For 5-Burner Grill, Cart Only'. Entity 2: 'Ext. HDD LaCie Mobile Drive 2TB USB-C'.","No.  
attribute=brand|||values=Blaze###LaCie|||values=40-Inch Cart For 5-Burner Grill###Mobile Drive 2TB|||values=Grill Cart###External Hard Drive|||values=missing###2TB|||values=missing###USB-C"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Asus ROG STRIX B550-E GAMING AM4 ATX Motherboard'. Entity 2: 'ASUS AMD ATX ROG STRIX B550 F Gaming Motherboard AM4 Dual DDR4, HDMI, Dual M.2'.","No.  
attribute=brand|||values=Asus###ASUS|||values=ROG STRIX B550-E GAMING###ROG STRIX B550 F|||values=ATX###ATX|||values=AM4###AM4|||values=missing###Dual DDR4|||values=missing###HDMI|||values=missing###Dual M.2"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Sony SEL24240 FE 24-240mm f/3.5-6.3 OSS Zoom Lens for Mirrorless Cameras'. Entity 2: '3M - Framed Privacy Filter for 19 Widescreen Monitor (16:10)'.,"No.  
attribute=brand|||values=Sony###3M|||values=SEL24240 FE 24-240mm f/3.5-6.3 OSS Zoom Lens###Framed Privacy Filter|||values=Zoom Lens for Mirrorless Cameras###Privacy Filter for Monitor|||values=Mirrorless Cameras###19 Widescreen Monitor|||values=Zoom|||missing|||values=OSS|||missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'HK DVR TURBOHD 8ch DS-7208HQHI-K2/P'. Entity 2: 'DS-7216HQHI-K1 Hikvision 16 cs. TurboHD DVR'.,"No.  
attribute=brand|||values=Hikvision###Hikvision|||values=DS-7208HQHI-K2/P###DS-7216HQHI-K1|||values=8ch###16 cs.|||values=TurboHD|||missing|||values=missing###missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'ASUS Dual GeForce GTX 1660 6GB OC Edition EVO 192Bit GDDR5'. Entity 2: 'ASUS Dual GeForce RTX 2060 6G OC EVO Edition 192Bit GDDR6'.,"No.  
attribute=brand|||values=ASUS###ASUS|||values=GTX 1660###RTX 2060|||values=6GB###6G|||values=GDDR5###GDDR6|||values=192Bit###192Bit"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Intel Core i7-10700KF Prosessor'. Entity 2: 'Cloud Core Router CCR1036-12G-4S-EM'.,"No.  
attribute=brand|||values=Intel###Cloud|||values=i7-10700KF###CCR1036-12G-4S-EM|||values=Processor###Router|||values=8 cores###36 cores|||values=Computing|||Router functionality"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'EJ16 - Acoustic Phosphor Bronze 12-53'. Entity 2: 'D'Addario EJ16 Phosphor Bronze Light Acoustic Guitar Strings'.,"Yes. 
attribute=brand|||values=D'Addario###D'Addario|||values=EJ16###EJ16|||values=Acoustic Phosphor Bronze|||missing|||values=12-53###Light|||values=Acoustic Guitar Strings###Acoustic Guitar Strings"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Samsung Portable SSD T7 Touch 1TB - Zilver'. Entity 2: 'HYDRO FLASK HYDRO FLASK 21OZ STANDARD MOUTH BOTTLE-OLIVE'.,"No.  
attribute=brand|||values=Samsung###Hydro Flask|||values=T7 Touch###21oz Standard Mouth Bottle|||values=1TB###missing|||values=Zilver###Olive|||values=Portable SSD|||Hydration Bottle"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Epson S050189 Cyan, High Capacity Toner Cartridge'. Entity 2: 'Canon PFI107C Cyan Laser Toner Cartridge Remanufactured'.","No.  
attribute=brand|||values=Epson###Canon|||values=S050189###PFI107C|||values=Cyan###Cyan|||values=Toner Cartridge###Laser Toner Cartridge|||values=High Capacity###Remanufactured"
Do the two entity descriptions refer to the same real-world entity? Entity 1: '8GB Corsair ValueSelect DDR4-2133 DIMM CL15 Single'. Entity 2: 'Corsair Vengeance LPX CMK8GX4M1A2666C16 8GB (1x8GB) 2666Mhz DDR4'.,"No.  
attribute=brand|||values=Corsair###Corsair|||values=ValueSelect DDR4-2133 DIMM CL15 Single###Vengeance LPX CMK8GX4M1A2666C16|||values=8GB###8GB|||values=DDR4###DDR4|||values=2133MHz###2666MHz|||values=CL15###CL16|||values=missing###DIMM"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Crucial 4GB DDR4-2666 SODIMM | CT4G4SFS8266 | Crucial UK'. Entity 2: 'Crucial Crucial Memory 4GB DDR3L 1600 1.35V SODIMM Retail CT51264BF160BJ'.,"No.  
attribute=brand|||values=Crucial###Crucial|||values=CT4G4SFS8266###CT51264BF160BJ|||values=4GB###4GB|||values=DDR4-2666|||DDR3L 1600|||values=missing###1.35V|||values=SODIMM###SODIMM"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital Western Digital 2TB Blue'. Entity 2: 'Western Digital WD10JFCX RED 1000 GB SATA3 1TB'.,"No.  
attribute=brand|||values=Western Digital###Western Digital|||values=Blue###RED|||values=2TB###1TB|||values=missing###SATA3|||values=missing###Internal"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi CloudKey Gen2 Plus'. Entity 2: 'Logitech H540 USB Headset With High-Definition sound and on-ear controls - Black | 981-000480'.,"No.  
attribute=brand|||values=Ubiquiti###Logitech|||values=UniFi CloudKey Gen2 Plus###H540 USB Headset|||values=Network Controller|||Headset|||values=missing###Black|||values=missing###USB"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Caixa Cooler_Master Caixa para PC NSE-300-KKN1'. Entity 2: 'HyperX 16GB (1x16GB) 3200MHz CL16 Fury'.,"No.  
attribute=brand|||values=Cooler Master###HyperX|||values=NSE-300-KKN1###Fury|||values=PC Case###RAM|||values=missing###16GB|||values=missing###3200MHz|||values=missing###CL16"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'EPSON Premium Glossy Photo Paper A4/30ks'. Entity 2: 'Epson A4 Premium Glossy Photo Paper'.,"Yes.  
attribute=brand|||values=EPSON###Epson|||values=Premium Glossy Photo Paper###Premium Glossy Photo Paper|||values=A4/30ks###A4|||values=30ks###missing"
Do the two entity descriptions refer to the same real-world entity? Entity 1: '0000006490| Canon EF-S 18-135mm f3.5-5.6 IS NANO USM Lens'. Entity 2: 'Crucial Crucial Memory 4GB DDR3L 1600 1.35V SODIMM Retail CT51264BF160BJ'.,"No.  
attribute=brand|||values=Canon###Crucial|||values=EF-S 18-135mm f3.5-5.6 IS NANO USM Lens###Memory 4GB DDR3L 1600 1.35V SODIMM Retail|||values=Lens###Memory|||values=18-135mm###missing|||values=f3.5-5.6###missing|||values=missing###4GB|||values=missing###DDR3L|||values=missing###1.35V"
