prompt,completion
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'lexmark x644a11a black toner print cartridge'. Entity 2: 'lexmark 18c1428 return program print cartridge black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'microsoft publisher 2010'. Entity 2: 'microsoft publisher 2007 version upgrade old version'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'cyber acoustics computer stereo silver headset microphone'. Entity 2: 'cyber acousticsstereo headset microphone ambidextrous design ac-201'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'case logic 16 value laptop briefcase black'. Entity 2: 'case logic vna-216 16-inch laptop attache black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'quartet prestige bulletin board graphite-blend cork'. Entity 2: 'quartet b244ma - prestige bulletin board graphite-blend cork 48 x 36 maple frame'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format'. Entity 2: 'da-lite 27660 da-glas deluxe rear projection screen - 72 x 96 video format'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'buffalo technology ministation metro 1 tb usb 2.0 portable external hard drive with integrated flex cable encryption and turbopc hd-pxt1tu2 b black'. Entity 2: 'buffalo technology ministation stealth 500 gb usb 2.0 portable external hard drive hd-pct500u2 b black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'canon mp41dhii printing calculator'. Entity 2: 'canon mp11dx soft touch printing calculator'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'human toolz 3-in-1 netbook pad galaxy black champagne'. Entity 2: 'human toolz 3-in-1 notebook pad galaxy black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: '3m dry-erase board porcelain 6 x4 aluminum frame'. Entity 2: 'new-quartet p563t - euro frame dry-erase board porcelain steel 36 x 24 white aluminum frame - qrtp563t'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'iluv micro-sizeusb car charger'. Entity 2: 'dual usb car charger'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-glas self trimming rear projection screen - 96 x 120 av format'. Entity 2: 'da-lite 27578 da-plex self trimming rear projection screen - 96 x 96 av format'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'wintec filemate 4gb compactflash memory card'. Entity 2: 'dane-elec 8 gb compactflash memory card da-cf-8192-r'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal'. Entity 2: 'da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite cherry veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format'. Entity 2: 'light oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'sabrent 6-in-1 usb 2.0 flash memory card reader'. Entity 2: 'i-rocks 16-in-1 usb 2.0 flash memory card reader ir-5400-sl'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'samsung s2 640gb usb 3.0 portable external hard drive red'. Entity 2: 'cavalry usb 3.0 portable external hard drive enclosure en-caug-3b black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'netgear prosafe gs716t 16-port ethernet switch'. Entity 2: 'netgear prosafe 16-port fast ethernet unmanaged plus switch fs116e'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'epson t020201 color ink cartridge'. Entity 2: 'epson t029201 tri-color ink cartridge'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'targus red tg-6660tr tripod with 3-way panhead'. Entity 2: 'new-targus red tg-6660tr tripod with 3-way panhead 66 - meytg6660tr'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format'. Entity 2: 'da-lite 27512 da-plex unframed rear projection screen - 72 x 96 video format'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'xfx radeon hd6850 pcie 1gb ddr5 graphics card'. Entity 2: 'xfx hd 6850 775m 1 gb ddr5 graphics card hd685xznfc'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'lexmark x644a11a black toner print cartridge'. Entity 2: 'canon 104 black toner cartridge'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'xantech sllc1 speaker level to line converter'. Entity 2: 'xantech sllc1 speaker level to line converter'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'logitech m305 wireless mouse black'. Entity 2: 'logitech wireless mouse m310 blue shards 910-002483'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'ilive app-enhanced boom box with ipod iphone dock'. Entity 2: 'ilive ibp391b portable app-enhanced boombox am fm radio with dock for iphone ipod'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'hon 310 series full-suspension file'. Entity 2: 'hon 514pp - 510 series four-drawer full-suspension file letter 52h x25d black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'verbatim 96438 2gb store n go usb 2.0 flash drive'. Entity 2: 'verbatim store n go 16 gb usb 2.0 flash drive 96317 red'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'comprehensive 1 4 standard stereo phone jack cable end set of 25'. Entity 2: 'comprehensive cables standard series hd15 plug to jack cable 25ft'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'brother dk2113 ql label printers continuous length tape'. Entity 2: 'brother dk-2606 continuous length film label roll black yellow'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'vtech ds6151 2-line expandable cordless phone with digital answering system caller id'. Entity 2: 'vtech cs6419-2 dect 6.0 digital two handset cordless phone system with caller id'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format'. Entity 2: 'da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'iosafe rugged 250gb usb 3.0 portable external hard drive'. Entity 2: 'iomega ego helium 320 gb usb 2.0 portable external hard drive 34943'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'seagate blackarmor nas 440 is a 4tb network attached storage server'. Entity 2: 'seagate blackarmor nas 220 2 - bay 6 tb 2 x 3 tb network attached storage stav6000100 black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'innovera heavyweight photo paper matte 8-1 2 x 11 50 sheets pack'. Entity 2: 'epson amer premium photo paper 68 lbs . high-gloss 8-1 2 x 11 50 sheets pack'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'vantec 2 1 sata 6g and pata pci-e combo host card w raid'. Entity 2: 'vantec 4 1 sata ii 300 and pata pci-e combo host card with raid'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format'. Entity 2: 'da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'kodak easyshare c1550 purple 16mp digital camera bundle w 5x optical zoom 3.0 lcd display w 50 bonus prints'. Entity 2: 'kodak easyshare c183 14mp digital camera w 3x optical zoom 3.0 inch lcd black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'bic triumph 537rt retractable gel pen 0.7 mm blue 1-dozen'. Entity 2: 'bic rtr7711rd - triumph 730rt roller ball retractable gel pen red ink medium dozen'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'wausau paper astrobrights colored paper 24lb 8-1 2 x 11 planetary purple 500 sheets ream'. Entity 2: 'wausau paper 60902 - exact colored paper 24lb 8-1 2 x 11 assorted 500 sheets ream'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'philips 6-outlet 3 surge protector'. Entity 2: 'philips gp6pc6f 6-outlet home entertainment surge protector with 6-foot cord'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite silver matte model c manual screen - 7 x 9 av format'. Entity 2: 'da-lite model c with csr - projection screen - 1 1 - silver matte'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'microsoft vx-5000 lifecam webcam red'. Entity 2: 'microsoft lifecam hd-3000 t3h-00001'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal'. Entity 2: 'da-lite 97989 da-tex rear tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'hon metal bookcase 34-1 2w x 12-5 8d x 81-1 8h'. Entity 2: 'new-hon s72abcl - metal bookcase 5 shelves 34-1 2w x 12-5 8d x 71h putty - hons72abcl'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'innovera 7653 compatible ink 8000 page-yield red'. Entity 2: 'innovera 83608 - 83608 compatible solid ink stick 1 133 page-yield 7 pack black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'verbatim smartdisk acclaim 320gb usb portable hard drive blue'. Entity 2: 'verbatim acclaim 320 gb usb 2.0 portable external hard drive 97185 blue'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'kingston ktd-dm8400a 1g 1gb ddr2 sdram memory module'. Entity 2: 'kingston 8 gb ddr2 sdram memory module 8 gb 667mhz ddr2 sdram 240pin kth-xw9400k2 8g'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'v7 10 cat5e snagless network patch cable blue'. Entity 2: 'v7 cat5e snagless molded network patch cable rj45 male to male green 14-feet v7n3c5e-14f-grns'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'd-link dgs-1008p 8-port gigabit ethernet poe switch'. Entity 2: 'd-link dgs 1008p - switch - unmanaged - 8 x 10 100 1000 - desktop - poe'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'chicago bears pro grip mouse'. Entity 2: 'new york jets pro grip mouse'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'hp ce278a black laserjet print cartridge'. Entity 2: 'hp color laserjet cb390a print cartridge in retail packaging'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'pendaflex cutless watershed file folders 1 3 cut top tab letter manila 100 per box'. Entity 2: 'new-pendaflex 421013vio - interior file folders 1 3 cut top tab letter violet 100 box - ess421013vio'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'iogear miniview extreme multimedia kvm and peripheral sharing switch'. Entity 2: 'iogear 2-port dual view kvm switch with audio and usb peripheral sharing gcs1742'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'clickfree c2 500gb usb 3.0 portable external hard drive'. Entity 2: 'hewlett packard hp portable 750 gb usb 3.0 2.0 external hard drive'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'serif webplus essentials'. Entity 2: 'serif photoplus essentials software'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'v7 3 cat6 snagless molded network patch cable black'. Entity 2: 'v7 cat5e snagless molded network patch cable rj45 male to male grey 2-feet v7n3c5e-02f-grys'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'kodak easyshare c195 red 14.0 mp digital camera w bonus case bundle 5x optical zoom 3.0 lcd smart capture w 50 bonus prints'. Entity 2: 'kodak easyshare c183 14mp digital camera w 3x optical zoom 3.0 inch lcd black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format'. Entity 2: 'da-lite da-plex self trimming rear projection screen - 94 1 2 x 168 hdtv format'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'hp q6511a hp 11a toner 6000 page-yield black'. Entity 2: 'hp q6511a laserjet 11a black print cartridge in retail packaging'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'cyberpower 900 joules 6-outlet surge protector'. Entity 2: 'tripp lite tlp606 6-outlet surge protector 720 joules'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'ihome wireless optical mouse black'. Entity 2: 'logitech wireless mouse m305 black'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format'. Entity 2: 'da-lite data pro thru-the-wall rear projection screen - 52 x 92 hdtv format'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format'. Entity 2: 'da-lite deluxe model b matte white - projection screen - 72 in'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'corsair xms2 2gb 2 x 1gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit - twin2x4096-6400c5c'. Entity 2: 'corsair memory vs4gsds800d2 4 gb 2 x 2 gb pc2-6400 800mhz 200-pin ddr2 laptop memory kit'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'clickfree c2 500gb usb 3.0 portable external hard drive'. Entity 2: 'western digital wd elements se 1 tb usb 2.0 portable external hard drive'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'wintec filemate 4gb swivel usb flash drive black'. Entity 2: 'wintec filemate 8 gb swivel usb drive - blue'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'edge tech proshot 4gb sdhc class 6 memory card'. Entity 2: 'dane-elec 4gb class 4 sdhc memory card'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'panasonic kx-tga6645b dect 6.0 plus expandable digital cordless answering system with 5 handsets'. Entity 2: 'panasonic dect 6.0 expandable digital cordless phone with talking caller id answering system - 2 handset pack'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'corsair 115gb solid state drive corsair force series'. Entity 2: 'corsair force series 115 gb sata 3.0 gb-s 2.5-inch high performance sata ii solid state drive f115gb2-brkt-a'.,Yes
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'smead folders front interior pocket straight end tab letter manila 50 box'. Entity 2: 'smead 75114 - 1 3 4 inch expansion end tab file pockets straight tab letter manila 25 box'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-plex unframed rear projection screen - 84 x 84 av format'. Entity 2: 'da-lite holo screen - projection screen rear'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'canon cli-226 black ink tank'. Entity 2: 'canon pgi-220 ink tank black in retail packaging'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-glas deluxe rear projection screen - 50 x 50 av format'. Entity 2: 'da-lite - projection screen repair kit'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-plex standard rear projection screen - 60 x 80 video format'. Entity 2: 'da-lite 27512 da-plex unframed rear projection screen - 72 x 96 video format'.,No
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'da-lite da-glas standard rear projection screen - 50 x 50 av format'. Entity 2: 'da-lite holo screen - projection screen rear'.,No
