prompt,completion
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe dreamweaver cs3 upgrade'. Entity 2: 'adobe cs3 flash professional upgrade'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'national geographic presents : redshift 5 planetarium software'. Entity 2: 'redshift 5 ( national geographic presents ) ( win 98 me 2000 xp )'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'the print shop 22 deluxe'. Entity 2: 'encore software 11941 the print shop zoom'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'panda antivirus 2007'. Entity 2: 'norton antivirus 2007 3 user pack'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe creative suite cs3 production premium upgrade'. Entity 2: 'adobe acrobat v8 .0 professional for mac upgrade'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'power production storyboard artist 4'. Entity 2: 'power production storyboard quick 5 software for mac and windows animation software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe cs3 design standard macosx dvd'. Entity 2: 'adobe cs3 web standard'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'peachtree by sage premium accounting 2007'. Entity 2: 'peachtree ( r ) compatible continuous checks-office accounting 12.0'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe after effects cs3 upgrade'. Entity 2: 'adobe contribute cs3 upgrade'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'symc backup exec sbs aws 11d win sbs agent for windows systems'. Entity 2: '10759328 symantec backup exec 11d for windows servers agent for db2 on windows servers -'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'station access collection'. Entity 2: 'ultimate puzzle collection'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft powerpoint 2004 upgrade ( mac )'. Entity 2: 'microsoft windows vista home basic upgrade ( pc )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft office 2004 standard ( mac )'. Entity 2: 'microsoft word 2007 upgrade ( pc )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'instant immersion spanish ( audio book )'. Entity 2: 'instant immers italian dlux 2 .'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'rollercoaster tycoon 3 ( mac )'. Entity 2: 'roller coaster tycoon 3 for pc'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'peachtree by sage complete accounting 2007'. Entity 2: 'sage ( ptree ) premium accounting for manufacturing 2007 multi-user'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'recam remote monitoring software'. Entity 2: 'corel ulead dvd workshop 2 authoring software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'quickbooks premier professional services edition 2007'. Entity 2: 'adobe production premium cs3 software suite for windows professional editing software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'logic pro 6 upgrade from logic platinum/gold 5 & 6'. Entity 2: 'apple software t9161ll/a logic platinum / gold 5 & 6 to logic pro 6 update'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'britannica deluxe'. Entity 2: 'britannica deluxe 2008'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'tlc arthur 's kindergarten learning system 2008'. Entity 2: 'encore software 13871 tlc reader rabbit 1st grade learning system 2008'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'tonka town ( jewel case )'. Entity 2: 'geometry ( win/mac ) ( jewel case ) ( 10158 )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'punch 5 in 1 home design'. Entity 2: 'punch software 41100 punch ! home design architectural series 18'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe creative suite cs3 web premium upsell [ mac ]'. Entity 2: 'adobe cs3 master collection upsell from cs1'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'illustrator cs3 13 mac ed 1u'. Entity 2: 'adobe illustrator cs3 ( mac )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft windows vista business full version [ dvd ]'. Entity 2: 'microsoft windows vista business ( pc )'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'instant play guitar deluxe v2 .'. Entity 2: 'instant immersion spanish deluxe 2.0 topics'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft windows terminal server 2003 client additional license for users - 5 user'. Entity 2: 'microsoft r18-00908 windows server 2003 client access license 20-pack ( per user )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adventure workshop 4th-6th grade 7th edition'. Entity 2: 'encore software 10590 adventure workshop preschool 1st grade 7th ed sb cs by riverdeep'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'jumpstart advanced preschool v2 .0'. Entity 2: 'jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'aquarium 3-in-one collection ( win/mac )'. Entity 2: 'aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher )'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'hoyle casino ( 2007 )'. Entity 2: 'hoyle ( r ) card games 2007'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'mcafee total protection 2007 3 users'. Entity 2: 'mtp07emb3rua mcafee total protection 2007 complete package 3 users cd mini-box wi'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft visio standard 2007'. Entity 2: 'microsoft windows vista business full version'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe premiere pro cs3 upgrade'. Entity 2: 'premiere pro cs3 mac'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'procurve vpn client software unlimited client licenses'. Entity 2: 'sr2116010 safenet softremote vpn client license 5 users win'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe illustrator cs3 [ mac ]'. Entity 2: 'adobe indesign cs3 for mac upgrade'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'punch ! home design architectural series 18'. Entity 2: 'punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft office 2004 professional ( mac )'. Entity 2: 'web easy ( r ) professional 6'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft onenote 2007 upgrade'. Entity 2: 'microsoft ( r ) office 2004 for mac standard edition upgrade version'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe creative suite cs3 web premium upsell [ mac ]'. Entity 2: 'adobe cs3 production premium upgrade'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe after effects 7.0 professional ( mac )'. Entity 2: 'adobe after effects cs3 professional software for windows effects software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft powerpoint 2004 upgrade ( mac )'. Entity 2: 'microsoft ( r ) access 2007'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'computrace lojack for laptops 3 year license ( mac )'. Entity 2: 'absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'punch ! 5 in 1 home design'. Entity 2: 'punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'family tree maker version 16 essentials'. Entity 2: 'encore inc family tree maker 2008 platinum'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'high school advantage 2007'. Entity 2: 'encore inc math advantage 2008'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 )'. Entity 2: 'adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe indesign cs3 upgrade [ mac ]'. Entity 2: 'adobe photoshop cs3 for mac upgrade'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'turbocad mac 3d for mac'. Entity 2: 'imsi design llc turbocad mac 3d'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft windows xp professional upgrade with sp2'. Entity 2: 'adobe after effects professional 7 software for windows effects software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'quicken 2007 premier'. Entity 2: 'intuit inc quickbooks premier edition 2007 5 user'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft office & windows training professional'. Entity 2: 'microsoft office 2004 software suite oem mac apple & mac software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'quickbooks premier professional services edition 2007'. Entity 2: 'intuit quickbooks premier professional services edition 2007 software win tax & finance software'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe creative suite cs3 design premium upsell [ mac ]'. Entity 2: '29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe illustrator cs3 upgrade [ mac ]'. Entity 2: 'adobe contribute cs3 upgrade'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft office frontpage 2003 academic version windows )'. Entity 2: 'microsoft w87-02380 office sbe 2007 win32'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft visual studio test agent 2005 cd 1 processor license'. Entity 2: 'f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft onenote 2007'. Entity 2: 'microsoft money 2007 home and business ( pc )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'peachtree by sage complete accounting 2007'. Entity 2: 'peachtree ( r ) complete iii for dos 5.0-10 .0 continuous checks'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'math missions : the amazing arcade adventure grades 3-5'. Entity 2: 'math missions : the race to spectacle city arcade ( grades k-2 )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'acrobat professional 8 ( windows )'. Entity 2: 'adobe acrobat v8 .0 professional for mac upgrade'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'valuesoft tune transfer for ipod software for windows xp'. Entity 2: 'adobe captivate 2 software for windows presentation software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'math missions : the race to spectacle city arcade ( grades k-2 )'. Entity 2: 'math missions : the amazing arcade adventure ( grades 3-5 )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft visio standard 2007 version upgrade'. Entity 2: 'f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'national geographic photo gallery ( jewel case )'. Entity 2: 'merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'peachtree by sage premium accounting for nonprofits 2007'. Entity 2: 'peachtree ( r ) compatible continuous forms-accounting for windows 8.0-2004 version'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'usa/world extreme landscapes bundle'. Entity 2: 'abacus usa/world extreme landscapes bundle'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'sony sound forge audio studio 8'. Entity 2: 'sony creative software sound forge audio studio v. 8.0 complete product'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'upgrade emc retrospect 7.5 multi server windows only'. Entity 2: 'retrospect 7.5 prof win upg only pz24a0075'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'digidesign music production toolkit ( pro tools le )'. Entity 2: 'make songwriter software music production software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'punch ! master landscape & home design'. Entity 2: 'punch software 90500 home design studio mac'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft office 2004 professional ( mac )'. Entity 2: 'microsoft ( r ) windows ( r ) xp professional edition with sp2'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe photoshop cs3 extended upgrade [ mac ]'. Entity 2: 'adobe photoshop cs3 extended software full version for macintosh'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'family tree maker version 16 collectors edition'. Entity 2: 'encore software 10881 family tree maker version 16 standard sb cs by family tree maker'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'instant immersion language lab deluxe edition'. Entity 2: 'instant immersion 33 languages'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'emedia intermediate guitar method os x'. Entity 2: 'emedia music corp emedia intermediate guitar method'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'apple final cut studio 2 ( mac )'. Entity 2: 'ma888z/a final cut studio v. 2 version upgrade package 1 seat dvd mac'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'steinberg cubase studio 4'. Entity 2: 'steinberg studio case 2 music production system educational discount music production software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'punch ! master landscape & home design'. Entity 2: 'instant landscape design 3.0'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'registry mechanic by encore software'. Entity 2: 'software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'cubase 4 competitive crossgrade'. Entity 2: 'steinberg wavelab studio 6 audio editing software competitive crossgrade music production software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'autocad 2007 courseware customizing the interface'. Entity 2: 'autocad 2007 coursewarecustomizing the interface'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'humorous greeting card factory'. Entity 2: 'nova development ghw humorous greeting card factory'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'punch ! 5 in 1 home design'. Entity 2: 'punch software 20100 punch ! 5 in 1 home design'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'adobe premiere pro 2.0'. Entity 2: 'adobe premiere pro cs3 video editing software for mac av production software'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'microsoft mappoint 2006 standard edition'. Entity 2: 'microsoft word 2007 upgrade ( pc )'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'hallmark card studio 2005 deluxe'. Entity 2: 'sierrahome hse hallmark card studio special edition win 98 me 2000 xp'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'instant immersion italian 2.0'. Entity 2: 'instant immers spanish dlux 2'.,No
Do the two product descriptions refer to the same real-world product? Entity 1: 'burning monkey solitaire 2005 edition'. Entity 2: 'freeverse burning monkey solitaire 3d'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'aquarium 3-in-one collection ( win/mac )'. Entity 2: 'fallout collection ( dvd-rom )'.,No
